candidate_id,fold,trades,trades_per_day,realized_wr,pf,mean_r,pnl,max_dd,cost_stress_pf,qualification_verdict
B0_31,pooled,689,0.26945639421196715,0.5660377358490566,0.8247098331219882,-0.07690539315994348,-52.98781588720106,-59.57958015890608,0.7838186120438296,baseline_reproduced
B1_31_plus_5_treasury,pooled,3739,1.4622604614782948,0.4391548542391014,0.6126145620676285,-0.21698609871050376,-811.3110230785735,-817.6816093722642,0.5642517832482046,fail
