recorded_time,deal_id,order_id,position_id,deal_time,symbol,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
2026-07-24T03:23:47+00:00,942082159,952834666,952831381,2026-07-24T03:23:16+00:00,GOLD#,20260514,1,1,5,0.05,4046.33,10.15,0.0,0.0,0.0,[tp 4046.29]
2026-07-24T03:27:47+00:00,942084251,952836776,952836776,2026-07-24T03:27:00+00:00,GOLD#,20260514,0,0,3,0.03,4045.71,0.0,0.0,0.0,0.0,BarrierLive
2026-07-24T03:36:49+00:00,942087895,952840534,952836776,2026-07-24T03:36:36+00:00,GOLD#,20260514,1,1,5,0.03,4047.78,6.21,0.0,0.0,0.0,[tp 4047.76]
2026-07-24T03:37:49+00:00,942088436,952841133,952841133,2026-07-24T03:37:00+00:00,GOLD#,20260514,0,0,3,0.06,4048.57,0.0,0.0,0.0,0.0,BarrierLive
2026-07-24T03:47:51+00:00,942093823,952846525,952841133,2026-07-24T03:47:36+00:00,GOLD#,20260514,1,1,5,0.06,4050.29,10.32,0.0,0.0,0.0,[tp 4050.28]
2026-07-24T17:11:53+00:00,942947644,953712246,953712246,2026-07-24T17:11:00+00:00,GOLD#,20260514,0,0,3,0.05,4062.12,0.0,0.0,0.0,0.0,BarrierLive
2026-07-24T17:25:55+00:00,942972750,953737910,953712246,2026-07-24T17:25:40+00:00,GOLD#,20260514,1,1,5,0.05,4066.71,22.95,0.0,0.0,0.0,[tp 4066.71]
2026-08-31T04:11:54+00:00,991115685,1003529592,1003529592,2026-08-31T04:11:00+00:00,GOLD#,20260514,0,0,3,0.01,4438.65,0.0,0.0,0.0,0.0,BarrierLive
2026-08-31T04:17:56+00:00,991124786,1003542666,1003529592,2026-08-31T04:17:07+00:00,GOLD#,20260514,1,1,5,0.01,4446.68,8.03,0.0,0.0,0.0,[tp 4446.65]
2026-09-02T04:06:09+00:00,994940170,1007577546,1007577546,2026-09-02T04:06:00+00:00,GOLD#,20260514,0,0,3,0.01,4305.77,0.0,0.0,0.0,0.0,BarrierLive
2026-09-02T04:11:10+00:00,994946688,1007584513,1007577546,2026-09-02T04:10:28+00:00,GOLD#,20260514,1,1,5,0.01,4312.84,7.07,0.0,0.0,0.0,[tp 4312.45]
2026-09-02T04:13:10+00:00,994950836,1007588920,1007588920,2026-09-02T04:13:00+00:00,GOLD#,20260514,0,0,3,0.01,4319.02,0.0,0.0,0.0,0.0,BarrierLive
2026-09-02T04:34:14+00:00,994977708,1007617501,1007588920,2026-09-02T04:34:06+00:00,GOLD#,20260514,1,1,4,0.01,4309.16,-9.86,0.0,0.0,0.0,[sl 4309.43]
