scheme,fold,entry_time,exit_time,score,rsi,outcome,exit_type,spread_points,spread_observed,gross_pnl_price,denominator,reward,stress_reward,risk_multiplier
W0_expanding,2018_2020,2018-05-23T03:02:00,2018-05-23T03:08:00,0.7501949667930603,63.87039084807698,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,1.0
W0_expanding,2018_2020,2018-05-23T03:49:00,2018-05-23T04:36:00,0.7506769895553589,31.168264473104273,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,1.0
W0_expanding,2018_2020,2018-05-28T03:21:00,2018-05-28T04:10:00,0.7522363662719727,45.94536645484082,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,1.0
W0_expanding,2018_2020,2018-05-28T04:26:00,2018-05-28T05:56:00,0.7512914538383484,53.97684336601457,0,timeout,30.0,False,-0.10999999999989996,0.8999999999999999,-0.511111111111,-0.5666666666665556,1.0
W0_expanding,2018_2020,2018-05-31T01:06:00,2018-05-31T02:36:00,0.7510842084884644,48.275473645616145,0,timeout,30.0,False,0.6600000000000819,0.8999999999999999,0.34444444444453537,0.28888888888897984,1.0
W0_expanding,2018_2020,2018-05-31T04:20:00,2018-05-31T04:30:00,0.7500627040863037,63.969929721314394,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-04T03:13:00,2018-06-04T03:56:00,0.7660866379737854,54.65556065674197,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-05T02:44:00,2018-06-05T03:50:00,0.750732958316803,24.27151475611076,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-05T04:12:00,2018-06-05T05:42:00,0.7597821950912476,58.60170944950468,0,timeout,30.0,False,0.19000000000005457,0.8999999999999999,-0.1777777777777172,-0.23333333333327275,0.5
W0_expanding,2018_2020,2018-06-06T04:15:00,2018-06-06T05:45:00,0.7515683174133301,54.9442096495194,0,timeout,30.0,False,-0.15000000000009095,0.8999999999999999,-0.5555555555556567,-0.6111111111112123,0.5
W0_expanding,2018_2020,2018-06-07T04:42:00,2018-06-07T06:12:00,0.7518922686576843,33.85789447991465,0,timeout,30.0,False,0.01999999999998181,0.8999999999999999,-0.36666666666668696,-0.4222222222222425,0.5
W0_expanding,2018_2020,2018-06-08T03:44:00,2018-06-08T04:15:00,0.7511332631111145,57.36371853329216,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-08T04:30:00,2018-06-08T04:52:00,0.7515050768852234,66.42267889233273,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-08T08:04:00,2018-06-08T08:25:00,0.7659597396850586,74.60151679169951,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-11T03:24:00,2018-06-11T04:31:00,0.7528473138809204,62.99911801234442,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-06-12T02:04:00,2018-06-12T02:12:00,0.7508974671363831,45.678222845523095,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-12T03:01:00,2018-06-12T03:12:00,0.7608790397644043,50.87677644744358,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-13T03:01:00,2018-06-13T03:54:00,0.7599471807479858,30.207892801548994,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-13T04:52:00,2018-06-13T05:00:00,0.7506470084190369,85.58450614135826,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-14T03:45:00,2018-06-14T04:19:00,0.7512443661689758,65.51645066352715,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-20T03:01:00,2018-06-20T03:06:00,0.7630545496940613,46.19845217641181,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-20T03:34:00,2018-06-20T03:55:00,0.7534544467926025,59.999505886424785,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-26T03:01:00,2018-06-26T04:31:00,0.7549940347671509,47.56720759951185,0,timeout,30.0,False,0.5099999999999909,0.8999999999999999,0.17777777777776765,0.1222222222222121,0.5
W0_expanding,2018_2020,2018-06-27T03:32:00,2018-06-27T04:33:00,0.7557786703109741,66.26450138371914,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-06-27T04:54:00,2018-06-27T05:03:00,0.7534071803092957,46.15363004989216,2,sl,30.0,False,-0.732571428571438,1.032571428571438,-1.048422800221361,-1.0968456004427218,0.5
W0_expanding,2018_2020,2018-06-29T04:20:00,2018-06-29T04:25:00,0.750186026096344,28.06102405391023,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-03T04:48:00,2018-07-03T05:22:00,0.7519492506980896,33.145937066535495,1,tp,30.0,False,1.5,0.9411428571428457,1.2219186399514415,1.1687917425622487,0.5
W0_expanding,2018_2020,2018-07-09T04:16:00,2018-07-09T04:52:00,0.7521611452102661,45.26984204204055,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-07-10T03:37:00,2018-07-10T04:10:00,0.7638475298881531,23.008564495658092,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-07-16T02:49:00,2018-07-16T03:42:00,0.763323187828064,23.943189852579124,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-07-17T02:41:00,2018-07-17T03:33:00,0.7627797722816467,54.23600117962649,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-17T04:15:00,2018-07-17T04:18:00,0.7521700263023376,45.67874917593125,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-17T04:34:00,2018-07-17T04:51:00,0.7501230239868164,62.73030323828669,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-07-18T02:17:00,2018-07-18T02:51:00,0.7518669366836548,48.340911482105334,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-18T03:13:00,2018-07-18T03:23:00,0.7601991891860962,55.490880420623846,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-19T01:28:00,2018-07-19T01:58:00,0.7587227821350098,51.89781446910958,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-24T02:25:00,2018-07-24T03:31:00,0.7702733278274536,28.74974843970098,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-24T04:01:00,2018-07-24T04:18:00,0.7652067542076111,47.61869488797609,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-30T02:38:00,2018-07-30T02:52:00,0.7646604180335999,56.94333721287875,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-07-30T04:01:00,2018-07-30T04:34:00,0.7750792503356934,28.40213157996942,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-07T04:36:00,2018-08-07T04:50:00,0.7509583234786987,33.953267281049676,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-08T03:02:00,2018-08-08T03:14:00,0.7518842816352844,63.15634352841926,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-08T04:01:00,2018-08-08T04:32:00,0.7791174054145813,45.21684083846693,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-08-09T03:07:00,2018-08-09T04:36:00,0.7624121904373169,75.80473989297903,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-13T04:01:00,2018-08-13T04:06:00,0.7658599615097046,28.86577107174996,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-13T04:28:00,2018-08-13T04:38:00,0.7549509406089783,58.16700623980749,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-14T03:36:00,2018-08-14T03:45:00,0.7535180449485779,45.2827198310985,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-14T04:25:00,2018-08-14T04:43:00,0.7526879906654358,26.717414487094644,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-08-15T02:49:00,2018-08-15T03:26:00,0.7585867047309875,24.7997222431065,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-15T04:12:00,2018-08-15T05:18:00,0.7520877718925476,26.821067716905006,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-08-16T03:50:00,2018-08-16T03:52:00,0.7787615656852722,26.742127666394765,1,tp,30.0,False,1.5627857142857076,2.223428571428563,0.5454574659470564,0.5229696736057559,0.5
W0_expanding,2018_2020,2018-09-05T02:20:00,2018-09-05T03:14:00,0.7609918117523193,49.99890627392526,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-10T03:26:00,2018-09-10T03:27:00,0.7514614462852478,49.99931373490952,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-11T04:14:00,2018-09-11T04:42:00,0.7563781142234802,57.07278096637238,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-17T02:21:00,2018-09-17T02:28:00,0.7679206728935242,23.308025329053848,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-17T02:53:00,2018-09-17T03:02:00,0.7587658166885376,54.197894068306205,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-17T03:26:00,2018-09-17T03:39:00,0.7516879439353943,61.36314824768058,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-17T04:30:00,2018-09-17T05:01:00,0.7516888976097107,60.605417821329276,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-19T04:01:00,2018-09-19T05:31:00,0.7791460156440735,33.33259260905314,0,timeout,30.0,False,1.1900000000000546,0.8999999999999999,0.933333333333394,0.8777777777778385,0.5
W0_expanding,2018_2020,2018-09-24T02:01:00,2018-09-24T02:16:00,0.7501983642578125,25.88192665061294,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-24T02:41:00,2018-09-24T03:18:00,0.7570873498916626,46.61605065811569,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-25T03:16:00,2018-09-25T03:32:00,0.7501944899559021,28.357616408035113,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-25T04:01:00,2018-09-25T05:02:00,0.7738314270973206,49.999507047113624,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-26T03:28:00,2018-09-26T03:36:00,0.7591612935066223,52.77675156316229,2,sl,30.0,False,-0.6,0.8999999999999999,-1.0555555555555556,-1.1111111111111112,0.5
W0_expanding,2018_2020,2018-09-26T04:13:00,2018-09-26T05:25:00,0.7515665888786316,53.74098477974162,1,tp,30.0,False,1.5,0.8999999999999999,1.277777777777778,1.2222222222222225,0.5
W0_expanding,2018_2020,2018-10-02T01:07:00,2018-10-02T02:55:00,0.7523797154426575,64.70455020043902,0,timeout,30.0,False,0.20000000000004547,0.8999999999999999,-0.1666666666666162,-0.22222222222217175,0.5
W0_expanding,2018_2020,2018-10-04T03:02:00,2018-10-04T04:32:00,0.7507947087287903,55.66929961836109,0,timeout,30.0,False,0.3000000000001819,0.8999999999999999,-0.055555555555353485,-0.11111111111090903,0.5
W0_expanding,2018_2020,2018-10-10T01:55:00,2018-10-10T03:32:00,0.7511309385299683,45.53514509640602,0,timeout,30.0,False,0.540000000000191,0.8999999999999999,0.2111111111113233,0.15555555555576775,0.5
W0_expanding,2018_2020,2018-11-09T04:53:00,2018-11-09T05:37:00,0.7529802322387695,58.33257717030121,2,sl,25.0,True,-0.6,0.85,-1.0588235294117647,-1.1176470588235294,0.5
W0_expanding,2018_2020,2018-11-12T03:13:00,2018-11-12T03:44:00,0.7548351883888245,30.344681094648877,1,tp,21.0,True,1.5,0.8099999999999999,1.5308641975308643,1.4691358024691359,0.5
W0_expanding,2018_2020,2018-11-12T04:16:00,2018-11-12T04:26:00,0.7513984441757202,49.63978780069876,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2018-11-13T04:26:00,2018-11-13T05:56:00,0.7553762793540955,32.95402118602688,0,timeout,22.0,True,1.0900000000001455,0.82,1.0000000000001774,0.9390243902440799,0.5
W0_expanding,2018_2020,2018-11-14T04:28:00,2018-11-14T05:58:00,0.7579329609870911,33.73437074555336,0,timeout,21.0,True,0.5499999999999545,0.8099999999999999,0.35802469135796855,0.29629629629624016,0.5
W0_expanding,2018_2020,2018-11-28T03:18:00,2018-11-28T04:50:00,0.7517642378807068,72.22141976200464,0,timeout,24.0,True,0.6800000000000637,0.84,0.46428571428579013,0.40476190476198054,0.5
W0_expanding,2018_2020,2018-11-28T04:55:00,2018-11-28T05:51:00,0.7516736388206482,66.93472815629471,2,sl,20.0,True,-0.6,0.8,-1.0625,-1.1249999999999998,0.5
W0_expanding,2018_2020,2018-12-14T04:54:00,2018-12-14T06:24:00,0.7583613395690918,58.331972253996526,0,timeout,26.0,True,-0.33999999999991815,0.86,-0.755813953488277,-0.8139534883719979,0.5
W0_expanding,2018_2020,2019-01-18T08:51:00,2019-01-18T09:17:00,0.7623240947723389,74.38897384678866,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2019-01-22T03:32:00,2019-01-22T04:00:00,0.7515838742256165,59.04683175653391,2,sl,21.0,True,-0.6,0.8099999999999999,-1.0617283950617284,-1.1234567901234567,0.5
W0_expanding,2018_2020,2019-02-08T04:51:00,2019-02-08T05:03:00,0.7537211179733276,84.61234724904172,2,sl,26.0,True,-0.6,0.86,-1.0581395348837208,-1.1162790697674418,0.5
W0_expanding,2018_2020,2019-02-13T04:26:00,2019-02-13T05:56:00,0.7560521364212036,60.18440501697609,0,timeout,27.0,True,0.6599999999998545,0.87,0.39080459770098214,0.33333333333316606,0.5
W0_expanding,2018_2020,2019-02-13T08:07:00,2019-02-13T09:13:00,0.7565087676048279,54.87711185420036,2,sl,25.0,True,-0.6,0.85,-1.0588235294117647,-1.1176470588235294,0.5
W0_expanding,2018_2020,2019-02-19T04:18:00,2019-02-19T05:48:00,0.7505366206169128,67.44076259223625,0,timeout,24.0,True,-0.01999999999998181,0.84,-0.36904761904759736,-0.42857142857140695,0.5
W0_expanding,2018_2020,2019-03-11T04:31:00,2019-03-11T06:02:00,0.7508220076560974,74.795896632071,0,timeout,24.0,True,0.36999999999989086,0.84,0.09523809523796534,0.03571428571415576,0.5
W0_expanding,2018_2020,2019-03-11T08:23:00,2019-03-11T08:42:00,0.7521995902061462,95.52039211118176,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2019-03-12T04:01:00,2019-03-12T05:09:00,0.7653828263282776,54.83788416089227,1,tp,23.0,True,1.5,0.83,1.4698795180722892,1.4096385542168675,0.5
W0_expanding,2018_2020,2019-03-13T04:07:00,2019-03-13T04:40:00,0.7535476088523865,45.19169934251516,1,tp,21.0,True,1.5,0.8099999999999999,1.5308641975308643,1.4691358024691359,0.5
W0_expanding,2018_2020,2019-03-19T04:01:00,2019-03-19T04:29:00,0.7698078155517578,65.09347989743632,1,tp,25.0,True,1.5,0.85,1.411764705882353,1.352941176470588,0.5
W0_expanding,2018_2020,2019-03-19T04:41:00,2019-03-19T06:11:00,0.7507579922676086,62.38451983185288,0,timeout,22.0,True,0.03999999999996362,0.82,-0.28048780487809316,-0.3414634146341907,0.5
W0_expanding,2018_2020,2019-03-20T04:09:00,2019-03-20T04:24:00,0.7524541616439819,60.838565216849595,2,sl,26.0,True,-0.6,0.86,-1.0581395348837208,-1.1162790697674418,0.5
W0_expanding,2018_2020,2019-04-03T03:36:00,2019-04-03T03:42:00,0.7558317184448242,53.74098477974162,2,sl,28.0,True,-0.6,0.88,-1.0568181818181817,-1.1136363636363635,0.5
W0_expanding,2018_2020,2019-04-04T03:02:00,2019-04-04T04:03:00,0.7540003061294556,66.10012643769082,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2019-04-05T04:04:00,2019-04-05T04:17:00,0.7558872103691101,58.99917401155565,2,sl,25.0,True,-0.6,0.85,-1.0588235294117647,-1.1176470588235294,0.5
W0_expanding,2018_2020,2019-04-08T03:01:00,2019-04-08T03:54:00,0.7746548652648926,59.257722947915774,1,tp,23.0,True,1.5,0.83,1.4698795180722892,1.4096385542168675,0.5
W0_expanding,2018_2020,2019-04-08T04:24:00,2019-04-08T04:33:00,0.7646757364273071,51.38081804891978,1,tp,22.0,True,1.5,0.82,1.5,1.4390243902439024,0.5
W0_expanding,2018_2020,2019-04-09T03:02:00,2019-04-09T03:08:00,0.7568244934082031,50.76813730165704,2,sl,24.0,True,-0.6,0.84,-1.0595238095238095,-1.119047619047619,0.5
W0_expanding,2018_2020,2019-04-16T04:01:00,2019-04-16T04:16:00,0.7503674030303955,66.40552368957896,2,sl,25.0,True,-0.6,0.85,-1.0588235294117647,-1.1176470588235294,0.5
W0_expanding,2018_2020,2019-04-22T04:19:00,2019-04-22T04:55:00,0.7582128643989563,64.02813209075721,1,tp,25.0,True,1.5,0.85,1.411764705882353,1.352941176470588,0.5
W0_expanding,2018_2020,2019-04-23T03:01:00,2019-04-23T03:15:00,0.7672072052955627,53.163614822012164,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2019-04-23T03:59:00,2019-04-23T04:08:00,0.7537041902542114,69.03163455298628,2,sl,21.0,True,-0.6,0.8099999999999999,-1.0617283950617284,-1.1234567901234567,0.5
W0_expanding,2018_2020,2019-04-23T04:25:00,2019-04-23T05:13:00,0.7557004690170288,65.57301801454219,2,sl,24.0,True,-0.6,0.84,-1.0595238095238095,-1.119047619047619,0.5
W0_expanding,2018_2020,2019-04-24T03:01:00,2019-04-24T03:38:00,0.7640904784202576,45.26249086854932,2,sl,24.0,True,-0.6,0.84,-1.0595238095238095,-1.119047619047619,0.5
W0_expanding,2018_2020,2019-04-24T04:12:00,2019-04-24T04:30:00,0.7550917267799377,45.0326950611031,2,sl,25.0,True,-0.6,0.85,-1.0588235294117647,-1.1176470588235294,0.5
W0_expanding,2018_2020,2019-04-24T04:48:00,2019-04-24T04:53:00,0.7517729997634888,75.6512529412579,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2019-04-25T01:01:00,2019-04-25T01:12:00,0.7672719359397888,72.0573399959506,2,sl,28.0,True,-0.6,0.88,-1.0568181818181817,-1.1136363636363635,0.5
W0_expanding,2018_2020,2019-04-25T01:57:00,2019-04-25T02:34:00,0.7551275491714478,69.04531753703061,2,sl,27.0,True,-0.6,0.87,-1.057471264367816,-1.1149425287356323,0.5
W0_expanding,2018_2020,2019-04-25T02:58:00,2019-04-25T03:03:00,0.7640780210494995,67.53185360652968,2,sl,23.0,True,-0.6,0.83,-1.0602409638554218,-1.1204819277108433,0.5
W0_expanding,2018_2020,2019-04-25T03:44:00,2019-04-25T05:14:00,0.7580011487007141,75.55477202458155,0,timeout,20.0,True,1.2299999999997908,0.8,1.2249999999997385,1.1624999999997383,0.5
W0_expanding,2018_2020,2019-04-26T02:58:00,2019-04-26T03:19:00,0.7528262138366699,46.77313738075166,2,sl,26.0,True,-0.6,0.86,-1.0581395348837208,-1.1162790697674418,0.5
W0_expanding,2018_2020,2019-04-26T04:52:00,2019-04-26T05:36:00,0.7605699896812439,58.47388251325979,1,tp,19.0,True,1.5,0.79,1.5949367088607593,1.5316455696202531,0.5
W0_expanding,2018_2020,2019-04-26T08:08:00,2019-04-26T09:32:00,0.7528985738754272,54.9442096495194,1,tp,24.0,True,1.5,0.84,1.4404761904761905,1.380952380952381,0.5
W0_expanding,2018_2020,2019-04-26T09:55:00,2019-04-26T10:00:00,0.7503384351730347,94.91300206436172,2,sl,20.0,True,-0.6,0.8,-1.0625,-1.1249999999999998,0.5
W0_expanding,2018_2020,2019-04-29T02:37:00,2019-04-29T03:27:00,0.752652645111084,57.574536297724286,2,sl,19.0,True,-0.6,0.79,-1.0632911392405062,-1.1265822784810124,0.5
W0_expanding,2018_2020,2019-04-30T03:01:00,2019-04-30T04:11:00,0.7801383137702942,57.14171430856633,1,tp,23.0,True,1.5,0.83,1.4698795180722892,1.4096385542168675,0.5
W0_expanding,2018_2020,2019-04-30T04:13:00,2019-04-30T05:43:00,0.756215512752533,57.691997043094865,0,timeout,26.0,True,0.01999999999998181,0.9057142857143221,-0.32018927444795675,-0.3753943217665665,0.5
W0_expanding,2018_2020,2019-05-01T01:01:00,2019-05-01T01:45:00,0.7544928193092346,52.11164850270288,2,sl,26.0,True,-0.6,0.86,-1.0581395348837208,-1.1162790697674418,0.5
W0_expanding,2018_2020,2019-05-01T02:22:00,2019-05-01T03:52:00,0.7553987503051758,51.722889447494744,0,timeout,24.0,True,-0.3400000000001455,0.84,-0.7500000000001733,-0.8095238095239828,0.5
W0_expanding,2018_2020,2019-05-03T04:02:00,2019-05-03T04:20:00,0.7548415064811707,56.5885331477076,2,sl,27.0,True,-0.6,0.87,-1.057471264367816,-1.1149425287356323,0.5
W0_expanding,2018_2020,2019-05-07T03:01:00,2019-05-07T03:34:00,0.7616870999336243,68.86701496395999,2,sl,19.0,True,-0.6,0.79,-1.0632911392405062,-1.1265822784810124,0.5
W0_expanding,2018_2020,2019-05-07T04:01:00,2019-05-07T04:10:00,0.7940062880516052,55.837166639424595,2,sl,22.0,True,-0.6,0.82,-1.0609756097560976,-1.121951219512195,0.5
W0_expanding,2018_2020,2019-05-07T04:32:00,2019-05-07T06:02:00,0.759506106376648,54.204898253665924,0,timeout,21.0,True,1.1800000000000637,0.8099999999999999,1.1358024691358812,1.0740740740741528,0.5
W0_expanding,2018_2020,2019-05-08T03:01:00,2019-05-08T03:20:00,0.7752899527549744,66.26394253590969,2,sl,18.0,True,-0.6,0.78,-1.064102564102564,-1.1282051282051282,0.5
