candidate_id,fold,trades,wins,losses,realized_wr,average_winner_r,average_loser_r,payoff_ratio,break_even_wr,break_even_adjusted_edge,pf,mean_r,pnl_r,max_dd_r,gross_profit_r,gross_loss_r,trades_per_day,tp_first_wr,tp_count,sl_count,profitable_timeout_count,losing_timeout_count,cohort_end_count,average_hold_minutes,cost_stress_pf,cost_stress_mean_r,cost_stress_pnl_r,risk_sized_pf,anchor_trade_count,secondary_trade_count,secondary_wins,secondary_losses,secondary_realized_wr,secondary_trades_per_day,pnl,max_dd,guardrail_failures,guardrails_pass,interesting,strong,target,delta_wr,delta_trades_per_day,frequency_uplift_pct,qualification_verdict
A0_BASELINE_075,pooled,689,390,299,0.5660377358490566,0.6392268811010171,-1.0109909682829357,0.6322775387268575,0.6126409120228287,-0.046603176173772076,0.8247098331219882,-0.07690539315994348,-52.98781588720106,-59.57958015890608,249.29848362939669,302.28629951659775,0.26945639421196715,0.5573294629898403,384,295,6,4,0,9.194484760522496,0.7838186120438296,-0.09672026838151442,-66.64026491486344,0.8429659096770507,689,0,0,0,,0.0,-52.98781588720106,-59.57958015890608,[],True,False,False,False,0.0,0.0,0.0,not_interesting
E1_5M_F070,pooled,855,463,392,0.5415204678362573,0.6394590897257029,-1.0132078633053085,0.6311232994576707,0.6130744379241522,-0.07155397008789488,0.7454338970635243,-0.11825488172243344,-101.10792387268059,-103.61368331465995,296.0695585430004,397.17748241568097,0.3343762221353148,0.5321637426900585,455,388,8,4,0,9.494736842105263,0.7080769053493079,-0.13829662115255073,-118.24361108543089,0.7400842501666346,598,257,124,133,0.48249027237354086,0.10050840829096598,-101.10792387268059,-103.61368331465995,"['pf', 'mean_r', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.024517268012799298,0.06491982792334766,24.092888243831645,rejected_guardrails
E2_5M_F072,pooled,820,450,370,0.5487804878048781,0.6366706558074504,-1.0127883226064365,0.6286315132158735,0.614012434295474,-0.06523194649059594,0.7645518403976839,-0.1075974198183279,-88.22988425102888,-91.76594437642733,286.50179511335267,374.73167936438153,0.3206883066093078,0.5378048780487805,441,366,9,4,0,9.581707317073171,0.7261188153279055,-0.1276416405644878,-104.66614526288,0.7668503753862765,604,216,110,106,0.5092592592592593,0.0844739929605006,-88.22988425102888,-91.76594437642733,"['pf', 'mean_r', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.017257248044178497,0.05123191239734065,19.01306240928884,rejected_guardrails
E3_10M_F070,pooled,929,494,435,0.5317545748116254,0.6391114121528512,-1.0121891213513725,0.6314150178768709,0.6129648121674174,-0.08121023735579203,0.7170552157038488,-0.1341025082716239,-124.58123018433861,-124.70726706976752,315.7210376035085,440.3022677878471,0.3633163863903011,0.5209903121636168,484,430,10,5,0,9.657696447793326,0.6811241721399413,-0.15415790804273194,-143.21269657169796,0.697719780111035,573,356,168,188,0.47191011235955055,0.13922565506452875,-124.58123018433861,-124.70726706976752,"['pf', 'mean_r', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.03428316103743123,0.09385999217833396,34.83309143686502,rejected_guardrails
E4_10M_F072,pooled,882,475,407,0.5385487528344671,0.6383150528789763,-1.012223235173575,0.630606995273645,0.6132685575975848,-0.07471980476311768,0.7359663949753843,-0.12332789863733704,-108.77520659813126,-113.36170423174268,303.1996501175137,411.974856715645,0.3449354712553774,0.5272108843537415,465,402,10,5,0,9.653061224489797,0.6991055328141235,-0.14335634867691693,-126.44029953304073,0.7292724584543803,584,298,142,156,0.47651006711409394,0.11654282362143137,-108.77520659813126,-113.36170423174268,"['pf', 'mean_r', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.027488983014589463,0.07547907704341023,28.011611030478957,rejected_guardrails
C1_5M_F070_DECAY002,pooled,762,420,342,0.5511811023622047,0.6393194712310463,-1.0122713572316269,0.6315692592344662,0.6129068651791104,-0.06172576281690567,0.7756113709896953,-0.10194570374826378,-77.682626256177,-84.94616846480012,268.51417791703943,346.1968041732164,0.2980054751662104,0.5433070866141733,414,338,6,4,0,9.337270341207349,0.7365568300200054,-0.1220695698324107,-93.01701221229695,0.786790060370806,632,130,61,69,0.46923076923076923,0.050840829096597574,-77.682626256177,-84.94616846480012,"['pf', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.014856633486851845,0.028549080954243244,10.595065312046437,rejected_guardrails
C2_5M_F072_DECAY002,pooled,762,420,342,0.5511811023622047,0.6393194712310463,-1.0122713572316269,0.6315692592344662,0.6129068651791104,-0.06172576281690567,0.7756113709896953,-0.10194570374826378,-77.682626256177,-84.94616846480012,268.51417791703943,346.1968041732164,0.2980054751662104,0.5433070866141733,414,338,6,4,0,9.337270341207349,0.7365568300200054,-0.1220695698324107,-93.01701221229695,0.786790060370806,632,130,61,69,0.46923076923076923,0.050840829096597574,-77.682626256177,-84.94616846480012,"['pf', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.014856633486851845,0.028549080954243244,10.595065312046437,rejected_guardrails
C3_10M_F070_DECAY002,pooled,795,438,357,0.5509433962264151,0.6399539263358434,-1.0127577571953974,0.631892396566826,0.6127855011174751,-0.06184210489106001,0.7752629403256857,-0.1022071692876195,-81.2546995836575,-87.53540125714972,280.2998197350994,361.5545193187569,0.31091122409073135,0.5433962264150943,432,353,6,4,0,9.28930817610063,0.7362247907246111,-0.12236426438737157,-97.2795901879604,0.7674532332571088,620,175,83,92,0.4742857142857143,0.06843957763003519,-81.2546995836575,-87.53540125714972,"['pf', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.015094339622641506,0.0414548298787642,15.384615384615397,rejected_guardrails
C4_10M_F072_DECAY002,pooled,795,438,357,0.5509433962264151,0.6399539263358434,-1.0127577571953974,0.631892396566826,0.6127855011174751,-0.06184210489106001,0.7752629403256857,-0.1022071692876195,-81.2546995836575,-87.53540125714972,280.2998197350994,361.5545193187569,0.31091122409073135,0.5433962264150943,432,353,6,4,0,9.28930817610063,0.7362247907246111,-0.12236426438737157,-97.2795901879604,0.7674532332571088,620,175,83,92,0.4742857142857143,0.06843957763003519,-81.2546995836575,-87.53540125714972,"['pf', 'cost_stress_pf', '2023_2024:pf']",False,False,False,False,-0.015094339622641506,0.0414548298787642,15.384615384615397,rejected_guardrails
