cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,model_id,fold
PAIRED_B0_technical_control,S5,771443,771448,2020-03-11T17:09:00,2020-03-11T17:14:00,2020-03-11T17:09:00,2020-03-11T17:14:00,322,1649.39,1647.2322857142858,1.7531428571428884,2.157714285714324,stop_loss,False,-2.1577142857142917,25.0,True,5.0,-0.8961670819983268,-1.0207665836003184,-1.0415331672006505,1.0,,13.394507897725532,-13.672666065768773,956.7505641232523,943.0778980574835,False,B0_technical_control_S5_000144,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,771465,771473,2020-03-11T17:31:00,2020-03-11T17:39:00,2020-03-11T17:31:00,2020-03-11T17:39:00,324,1651.66,1649.4017142857144,1.834857142857142,2.2582857142857136,stop_loss,False,-2.2582857142856483,19.0,True,5.0,-0.9223946784922128,-1.0204224530283315,-1.0408449060566896,0.5,live_post_loss_cap;live_rolling_pf,6.601545286402384,-6.7363650349283395,943.0778980574835,936.3415330225552,False,B0_technical_control_S5_000145,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772016,772017,2020-03-12T03:43:00,2020-03-12T03:44:00,2020-03-12T03:43:00,2020-03-12T03:44:00,325,1635.91,1638.1255714285714,2.2155714285714194,2.7268571428571313,take_profit,False,2.2155714285713657,24.0,True,5.0,0.746773882896746,0.6490273497688565,0.6321744992295651,0.5,live_rolling_pf,6.554390731157886,4.25397884559296,936.3415330225552,940.5955118681482,True,B0_technical_control_S5_000146,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772019,772026,2020-03-12T03:46:00,2020-03-12T03:53:00,2020-03-12T03:46:00,2020-03-12T03:53:00,325,1637.32,1639.6637142857141,2.3437142857143076,2.884571428571456,take_profit,False,2.3437142857142135,20.0,True,5.0,0.759818451278221,0.6787699147832236,0.6625602074842242,1.0,,13.168337166154075,8.938271096107156,940.5955118681482,949.5337829642554,True,B0_technical_control_S5_000147,1,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772034,772034,2020-03-12T04:01:00,2020-03-12T04:01:00,2020-03-12T04:01:00,2020-03-12T04:01:00,326,1631.36,1633.6609999999998,2.3009999999999553,2.8319999999999452,take_profit,False,2.300999999999931,24.0,True,5.0,0.7490234374999909,0.6546223958333225,0.6383463541666555,1.0,,13.293472961499575,8.702205119002345,949.5337829642554,958.2359880832577,True,B0_technical_control_S5_000148,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772040,772042,2020-03-12T04:07:00,2020-03-12T04:09:00,2020-03-12T04:07:00,2020-03-12T04:09:00,328,1637.96,1634.7634285714287,2.597214285714246,3.1965714285713798,stop_loss,False,-3.1965714285713602,29.0,True,5.0,-0.9168237318692057,-1.014340735884613,-1.0286814717692319,1.0,,13.415303833165607,-13.607689162248873,958.2359880832577,944.6282989210088,False,B0_technical_control_S5_000149,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772057,772061,2020-03-12T04:24:00,2020-03-12T04:28:00,2020-03-12T04:24:00,2020-03-12T04:28:00,331,1637.66,1635.7354285714287,1.5637142857142359,1.924571428571367,stop_loss,False,-1.9245714285714257,15.0,True,5.0,-0.9276959096543438,-1.0241013634485898,-1.0482027268971514,1.0,live_post_loss_cap,13.224796184894123,-13.54353180427978,944.6282989210088,931.0847671167289,False,B0_technical_control_S5_000150,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772826,772834,2020-03-12T17:13:00,2020-03-12T17:21:00,2020-03-12T17:13:00,2020-03-12T17:21:00,342,1576.46,1572.3948571428573,3.3029285714285446,4.065142857142824,stop_loss,False,-4.065142857142746,22.0,True,5.0,-0.9486598213094893,-1.0116682224296392,-1.0233364448592965,0.5,live_rolling_pf,6.517593369817103,-6.5936420989620705,931.0847671167289,924.4911250177669,False,B0_technical_control_S5_000151,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772940,772946,2020-03-12T19:07:00,2020-03-12T19:13:00,2020-03-12T19:07:00,2020-03-12T19:13:00,344,1604.95,1596.8734285714286,6.562214285714335,8.076571428571489,stop_loss,False,-8.07657142857147,27.0,True,5.0,-0.967651388080647,-1.0059904836887663,-1.0119809673775348,0.5,live_post_loss_cap;live_rolling_pf,6.471437875124368,-6.510204918158165,924.4911250177669,917.9809200996087,False,B0_technical_control_S5_000152,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,772962,773019,2020-03-12T19:29:00,2020-03-12T20:26:00,2020-03-12T19:29:00,2020-03-12T20:26:00,346,1590.83,1584.2859999999998,5.316999999999999,6.543999999999999,stop_loss,False,-6.544000000000096,23.0,True,5.0,-0.9660466489518892,-1.0073811632713459,-1.0147623265426775,0.5,live_post_loss_cap;live_rolling_pf,6.425866440697261,-6.47329681005591,917.9809200996087,911.5076232895528,False,B0_technical_control_S5_000153,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,773208,773209,2020-03-13T00:36:00,2020-03-13T00:37:00,2020-03-13T00:36:00,2020-03-13T00:37:00,349,1575.49,1577.3610714285714,1.8710714285714158,2.3028571428571274,take_profit,False,1.8710714285714403,36.0,True,5.0,0.7026555793991501,0.5486856223176041,0.5299087982832693,0.5,live_rolling_pf,6.38055336302687,3.5009178927230797,911.5076232895528,915.008541182276,True,B0_technical_control_S5_000154,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,773225,773225,2020-03-13T00:53:00,2020-03-13T00:53:00,2020-03-13T00:53:00,2020-03-13T00:53:00,350,1576.15,1574.919142857143,1.5,1.230857142857115,stop_loss,False,-1.2308571428570758,29.0,True,5.0,-0.809318053729071,-1.0328761976328886,-1.065752395265803,0.5,live_rolling_pf,6.405059788275932,-6.615633799725759,915.008541182276,908.3929073825502,False,B0_technical_control_S5_000155,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,773381,773394,2020-03-13T03:29:00,2020-03-13T03:42:00,2020-03-13T03:29:00,2020-03-13T03:42:00,351,1563.3,1559.3582857142858,3.202642857142837,3.941714285714261,stop_loss,False,-3.94171428571417,15.0,True,5.0,-0.963340548844332,-1.0122198170518597,-1.0244396341037416,0.5,live_rolling_pf,6.358750351677852,-6.436453117653803,908.3929073825502,901.9564542648964,False,B0_technical_control_S5_000156,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,773414,773418,2020-03-13T04:02:00,2020-03-13T04:06:00,2020-03-13T04:02:00,2020-03-13T04:06:00,353,1552.5,1554.9505,2.4505000000000092,3.0160000000000116,take_profit,False,2.45049999999992,25.0,True,5.0,0.750306184935674,0.6584507042253254,0.6431414574402672,0.5,live_post_loss_cap;live_rolling_pf,6.313695179854275,4.15725703743909,901.9564542648964,906.1137113023354,True,B0_technical_control_S5_000157,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,773423,773426,2020-03-13T04:11:00,2020-03-13T04:14:00,2020-03-13T04:11:00,2020-03-13T04:14:00,354,1561.11,1558.3511428571428,2.2415714285713957,2.7588571428571025,stop_loss,False,-2.758857142857096,34.0,True,5.0,-0.8902821316614384,-1.0161349806380213,-1.0322699612760449,0.5,live_post_loss_cap;live_rolling_pf,6.342795979116349,-6.445136869430311,906.1137113023354,899.6685744329052,False,B0_technical_control_S5_000158,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774244,774247,2020-03-13T17:52:00,2020-03-13T17:55:00,2020-03-13T17:52:00,2020-03-13T17:55:00,360,1539.97,1546.5628571428572,6.592857142857185,8.114285714285767,take_profit,False,6.592857142857156,26.0,True,5.0,0.787273967929031,0.7502558853633541,0.744285226885019,0.5,live_rolling_pf,6.297680021030336,4.724871499913221,899.6685744329052,904.3934459328184,True,B0_technical_control_S5_000159,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774556,774556,2020-03-16T00:06:00,2020-03-16T00:06:00,2020-03-16T00:06:00,2020-03-16T00:06:00,362,1549.51,1556.4213571428572,6.911357142857128,8.506285714285696,take_profit,False,6.911357142857241,82.0,True,5.0,0.741062128546057,0.6477774033453951,0.6424162122419088,0.5,live_rolling_pf,6.330754121529729,4.100919466062686,904.3934459328184,908.4943653988811,True,B0_technical_control_S5_000160,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774557,774560,2020-03-16T00:07:00,2020-03-16T00:10:00,2020-03-16T00:07:00,2020-03-16T00:10:00,362,1559.45,1567.3827857142858,7.932785714285699,9.763428571428554,take_profit,False,7.932785714285728,96.0,True,5.0,0.7397620697005248,0.6455757753383804,0.6409130874986702,0.5,live_rolling_pf,6.3594605577921675,4.105513680330527,908.4943653988811,912.5998790792116,True,B0_technical_control_S5_000161,1,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774566,774571,2020-03-16T00:16:00,2020-03-16T00:21:00,2020-03-16T00:16:00,2020-03-16T00:21:00,362,1571.35,1562.628857142857,7.085928571428567,8.721142857142851,stop_loss,False,-8.721142857142922,86.0,True,5.0,-0.910240353074499,-1.0052185841235837,-1.0104371682471598,0.5,live_rolling_pf,6.388199153554481,-6.421536508235511,912.5998790792116,906.1783425709762,False,B0_technical_control_S5_000162,2,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774586,774590,2020-03-16T00:36:00,2020-03-16T00:40:00,2020-03-16T00:36:00,2020-03-16T00:40:00,362,1545.15,1551.8301428571428,6.6801428571428625,8.221714285714292,take_profit,False,6.680142857142755,75.0,True,5.0,0.7445781981465439,0.6554090634056122,0.649835992484304,0.5,live_post_loss_cap;live_rolling_pf,6.343248397996833,4.157422491480254,906.1783425709762,910.3357650624564,True,B0_technical_control_S5_000163,3,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774591,774596,2020-03-16T00:41:00,2020-03-16T00:46:00,2020-03-16T00:41:00,2020-03-16T00:46:00,362,1547.87,1539.9842857142855,6.407142857142836,7.8857142857142595,stop_loss,False,-7.885714285714357,80.0,True,5.0,-0.9078947368421162,-1.0057565789473795,-1.011513157894748,0.5,live_post_loss_cap;live_rolling_pf,6.372350355437195,-6.409033293338631,910.3357650624564,903.9267317691177,False,B0_technical_control_S5_000164,4,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774614,774617,2020-03-16T01:04:00,2020-03-16T01:07:00,2020-03-16T01:04:00,2020-03-16T01:07:00,365,1542.3,1546.6076428571428,4.307642857142782,5.301714285714194,take_profit,False,4.30764285714281,74.0,True,5.0,0.7129835429868562,0.5822259528988943,0.5739501560578841,0.5,live_post_loss_cap;live_rolling_pf,6.3274871223838245,3.684027219285405,903.9267317691177,907.6107589884032,True,B0_technical_control_S5_000165,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774632,774633,2020-03-16T01:22:00,2020-03-16T01:23:00,2020-03-16T01:22:00,2020-03-16T01:23:00,366,1556.57,1552.41,3.379999999999966,4.159999999999958,stop_loss,False,-4.1599999999998545,63.0,True,5.0,-0.8684759916492465,-1.0104384133611475,-1.0208768267223167,0.5,live_post_loss_cap;live_rolling_pf,6.353275312918822,-6.419593426832242,907.6107589884032,901.191165561571,False,B0_technical_control_S5_000166,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774648,774655,2020-03-16T01:38:00,2020-03-16T01:45:00,2020-03-16T01:38:00,2020-03-16T01:45:00,369,1557.35,1561.5350714285714,4.185071428571423,5.150857142857136,take_profit,False,4.1850714285715185,70.0,True,5.0,0.7152920207051632,0.5871056743822799,0.5785599179607543,0.5,live_post_loss_cap;live_rolling_pf,6.308338158930997,3.703661129030653,901.191165561571,904.8948266906017,True,B0_technical_control_S5_000167,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774664,774682,2020-03-16T01:54:00,2020-03-16T02:12:00,2020-03-16T01:54:00,2020-03-16T02:12:00,371,1558.11,1554.2368571428572,3.1469285714285173,3.8731428571427906,stop_loss,False,-3.8731428571427386,75.0,True,5.0,-0.837772696372275,-1.0108151535751697,-1.0216303071503505,0.5,live_post_loss_cap;live_rolling_pf,6.334263786834212,-6.40276982247446,904.8948266906017,898.4920568681272,False,B0_technical_control_S5_000168,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774704,774712,2020-03-16T02:34:00,2020-03-16T02:42:00,2020-03-16T02:34:00,2020-03-16T02:42:00,376,1544.98,1541.549142857143,2.7875714285713844,3.430857142857089,stop_loss,False,-3.4308571428571213,33.0,True,5.0,-0.9122540454303804,-1.0132948416014673,-1.0265896832029262,0.5,live_post_loss_cap;live_rolling_pf,6.28944439807689,-6.373061565110558,898.4920568681272,892.1189953030166,False,B0_technical_control_S5_000169,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774737,774754,2020-03-16T03:07:00,2020-03-16T03:24:00,2020-03-16T03:07:00,2020-03-16T03:24:00,380,1535.59,1531.2014285714286,3.565714285714315,4.388571428571465,stop_loss,False,-4.3885714285713675,69.0,True,5.0,-0.8641350210970281,-1.0098452883262816,-1.0196905766525826,0.5,live_post_loss_cap;live_rolling_pf,6.244832967121116,-6.306315148231892,892.1189953030166,885.8126801547847,False,B0_technical_control_S5_000170,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774769,774778,2020-03-16T03:39:00,2020-03-16T03:48:00,2020-03-16T03:39:00,2020-03-16T03:48:00,382,1530.06,1533.3322857142857,3.2722857142857364,4.027428571428599,take_profit,False,3.272285714285772,70.0,True,5.0,0.6921914662154076,0.5335428502357156,0.5229662758370694,0.5,live_post_loss_cap;live_rolling_pf,6.2006887610834935,3.308333155013055,885.8126801547847,889.1210133097978,True,B0_technical_control_S5_000171,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774792,774797,2020-03-16T04:02:00,2020-03-16T04:07:00,2020-03-16T04:02:00,2020-03-16T04:07:00,382,1532.89,1530.395142857143,2.0270714285714218,2.4948571428571347,stop_loss,False,-2.4948571428571995,42.0,True,5.0,-0.8559106057635977,-1.0171534993138824,-1.0343069986277424,0.5,live_post_loss_cap;live_rolling_pf,6.223847093168585,-6.330607850010962,889.1210133097978,882.7904054597868,False,B0_technical_control_S5_000172,1,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774815,774819,2020-03-16T04:25:00,2020-03-16T04:29:00,2020-03-16T04:25:00,2020-03-16T04:29:00,382,1535.18,1536.68,1.5,1.5828571428571585,take_profit,False,1.5,45.0,True,5.0,0.737877723120163,0.4919184820801087,0.4673225579761032,0.5,live_post_loss_cap;live_rolling_pf,6.179532838218508,3.0398264137406343,882.7904054597868,885.8302318735275,True,B0_technical_control_S5_000173,2,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774820,774820,2020-03-16T04:30:00,2020-03-16T04:30:00,2020-03-16T04:30:00,2020-03-16T04:30:00,382,1537.83,1536.292857142857,1.5,1.5371428571428885,stop_loss,False,-1.5371428571429533,34.0,True,5.0,-0.8188736681887742,-1.0266362252663963,-1.053272450532758,0.5,live_post_loss_cap;live_rolling_pf,6.200811623114693,-6.365977838342465,885.8302318735275,879.464254035185,False,B0_technical_control_S5_000174,3,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774835,774839,2020-03-16T04:45:00,2020-03-16T04:49:00,2020-03-16T04:45:00,2020-03-16T04:49:00,382,1543.26,1545.7365,2.476500000000007,3.0480000000000085,take_profit,False,2.4764999999999873,54.0,True,5.0,0.6902173913043427,0.5257803790412439,0.5118450390189473,0.5,live_post_loss_cap;live_rolling_pf,6.156249778246296,3.2368353418789106,879.464254035185,882.7010893770639,True,B0_technical_control_S5_000175,4,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774840,774843,2020-03-16T04:50:00,2020-03-16T04:53:00,2020-03-16T04:50:00,2020-03-16T04:53:00,382,1545.23,1547.5467857142858,2.3167857142857398,2.8514285714286025,take_profit,False,2.316785714285743,55.0,True,5.0,0.6811213775724507,0.5047249055018938,0.49002519949601403,0.5,live_post_loss_cap;live_rolling_pf,6.1789076256394475,3.118648567455801,882.7010893770639,885.8197379445197,True,B0_technical_control_S5_000176,5,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,774844,774850,2020-03-16T04:54:00,2020-03-16T05:00:00,2020-03-16T04:54:00,2020-03-16T05:00:00,383,1547.34,1544.5331428571428,2.2805714285714447,2.806857142857163,stop_loss,False,-2.8068571428570976,51.0,True,5.0,-0.846239986217571,-1.0150745111551185,-1.0301490223102565,0.5,live_post_loss_cap;live_rolling_pf,6.2007381656116385,-6.29421126225912,885.8197379445197,879.5255266822606,False,B0_technical_control_S5_000177,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775104,775116,2020-03-16T09:14:00,2020-03-16T09:26:00,2020-03-16T09:14:00,2020-03-16T09:26:00,393,1536.36,1532.5154285714284,3.1237142857142954,3.8445714285714403,stop_loss,False,-3.8445714285714985,77.0,True,5.0,-0.8331372670423014,-1.010835242399864,-1.0216704847997153,0.5,live_rolling_pf,6.156678686775825,-6.223387792725118,879.5255266822606,873.3021388895355,False,B0_technical_control_S5_000178,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775249,775250,2020-03-16T11:39:00,2020-03-16T11:40:00,2020-03-16T11:39:00,2020-03-16T11:40:00,396,1521.54,1525.8077142857144,4.26771428571431,5.252571428571459,take_profit,False,4.267714285714419,52.0,True,5.0,0.7393090477133434,0.6405662245100178,0.6319045733518314,0.5,live_rolling_pf,6.113114972226748,3.9158549777549503,873.3021388895355,877.2179938672905,True,B0_technical_control_S5_000179,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775252,775293,2020-03-16T11:42:00,2020-03-16T12:23:00,2020-03-16T11:42:00,2020-03-16T12:23:00,396,1523.25,1516.4854285714287,5.496214285714291,6.764571428571435,stop_loss,False,-6.764571428571344,45.0,True,5.0,-0.9376262326244379,-1.0069304185972705,-1.0138608371945539,0.5,live_rolling_pf,6.140525957071033,-6.183082372360941,877.2179938672905,871.0349114949296,False,B0_technical_control_S5_000180,1,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775308,775311,2020-03-16T12:38:00,2020-03-16T12:41:00,2020-03-16T12:38:00,2020-03-16T12:41:00,400,1500.01,1505.110642857143,5.100642857142906,6.277714285714346,take_profit,False,5.10064285714293,58.0,True,5.0,0.7437817681859885,0.6519144237980217,0.6446233647196117,0.5,live_post_loss_cap;live_rolling_pf,6.097244380464507,3.9748815570462446,871.0349114949296,875.0097930519759,True,B0_technical_control_S5_000181,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775325,775325,2020-03-16T12:55:00,2020-03-16T12:55:00,2020-03-16T12:55:00,2020-03-16T12:55:00,401,1493.15,1488.894,3.458000000000001,4.256000000000001,stop_loss,False,-4.2560000000000855,60.0,True,5.0,-0.8764415156507588,-1.0102965403624558,-1.020593080724894,0.5,live_post_loss_cap;live_rolling_pf,6.125068551363831,-6.188135566925757,875.0097930519759,868.8216574850501,False,B0_technical_control_S5_000182,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775570,775577,2020-03-16T17:03:00,2020-03-16T17:10:00,2020-03-16T17:03:00,2020-03-16T17:10:00,408,1491.22,1496.8629285714285,5.642928571428527,6.945142857142803,take_profit,False,5.642928571428456,53.0,True,5.0,0.7548924053051921,0.6773019149180035,0.6706130795397975,0.5,live_rolling_pf,6.081751602395351,4.119182006358008,868.8216574850501,872.940839491408,True,B0_technical_control_S5_000183,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775598,775608,2020-03-16T17:31:00,2020-03-16T17:41:00,2020-03-16T17:31:00,2020-03-16T17:41:00,409,1515.04,1508.7051428571428,5.147071428571435,6.3348571428571505,stop_loss,False,-6.334857142857118,36.0,True,5.0,-0.9462273813588207,-1.0074684192557137,-1.0149368385114323,0.5,live_rolling_pf,6.110585876439856,-6.156222293663152,872.940839491408,866.7846171977449,False,B0_technical_control_S5_000184,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775624,775631,2020-03-16T17:57:00,2020-03-16T18:04:00,2020-03-16T17:57:00,2020-03-16T18:04:00,411,1503.97,1508.6453571428572,4.675357142857177,5.754285714285756,take_profit,False,4.675357142857138,42.0,True,5.0,0.7572304488662597,0.6811082832022157,0.6730101804719983,0.5,live_post_loss_cap;live_rolling_pf,6.067492320384214,4.13261927767952,866.7846171977449,870.9172364754244,True,B0_technical_control_S5_000185,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775715,775715,2020-03-16T19:28:00,2020-03-16T19:28:00,2020-03-16T19:28:00,2020-03-16T19:28:00,412,1496.99,1492.7831428571428,3.4180714285714657,4.206857142857189,stop_loss,False,-4.206857142857189,28.0,True,5.0,-0.9375955170657163,-1.0111436576668362,-1.0222873153336727,0.5,live_post_loss_cap;live_rolling_pf,6.096420655327971,-6.164357080103975,870.9172364754244,864.7528793953204,False,B0_technical_control_S5_000186,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775752,775753,2020-03-16T20:05:00,2020-03-16T20:06:00,2020-03-16T20:05:00,2020-03-16T20:06:00,413,1488.6,1492.5594285714285,3.9594285714286017,4.873142857142895,take_profit,False,3.959428571428589,44.0,True,5.0,0.7452140245214004,0.6529898902989876,0.6435792643579251,0.5,live_post_loss_cap;live_rolling_pf,6.053270155767243,3.9527242149645874,864.7528793953204,868.705603610285,True,B0_technical_control_S5_000187,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775755,775781,2020-03-16T20:08:00,2020-03-16T20:34:00,2020-03-16T20:08:00,2020-03-16T20:34:00,414,1491.54,1495.5189285714287,3.978928571428584,4.897142857142873,take_profit,False,3.978928571428696,49.0,True,5.0,0.738597189074537,0.6383585255900505,0.6290771678600054,0.5,live_post_loss_cap;live_rolling_pf,6.080939225271996,3.881819398047335,868.705603610285,872.5874230083324,True,B0_technical_control_S5_000188,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775876,775883,2020-03-16T22:09:00,2020-03-16T22:16:00,2020-03-16T22:09:00,2020-03-16T22:16:00,416,1497.55,1502.6311428571428,5.081142857142838,6.253714285714263,take_profit,False,5.081142857142822,71.0,True,5.0,0.7296598695277535,0.6205227095556529,0.6133426332416988,0.5,live_rolling_pf,6.108111961058327,3.7902221843452057,872.5874230083324,876.3776451926776,True,B0_technical_control_S5_000189,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,775957,775960,2020-03-17T00:31:00,2020-03-17T00:34:00,2020-03-17T00:31:00,2020-03-17T00:34:00,420,1503.56,1505.6585714285713,2.0985714285714203,2.582857142857133,take_profit,False,2.098571428571404,36.0,True,5.0,0.7131067961164989,0.5737864077669838,0.5567961165048478,0.5,live_rolling_pf,6.134643516348744,3.5199750661767633,876.3776451926776,879.8976202588544,True,B0_technical_control_S5_000190,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776113,776113,2020-03-17T03:07:00,2020-03-17T03:07:00,2020-03-17T03:07:00,2020-03-17T03:07:00,430,1500.13,1495.554,3.7180000000000177,4.576000000000022,stop_loss,False,-4.576000000000022,92.0,True,5.0,-0.8326055312954883,-1.0090975254730712,-1.0181950509461426,0.5,live_rolling_pf,6.159283341811981,-6.215317578909978,879.8976202588544,873.6823026799444,False,B0_technical_control_S5_000191,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776163,776163,2020-03-17T03:57:00,2020-03-17T03:57:00,2020-03-17T03:57:00,2020-03-17T03:57:00,431,1497.51,1493.7934285714286,3.019714285714305,3.716571428571452,stop_loss,False,-3.716571428571342,72.0,True,5.0,-0.8377125193199143,-1.0112699639360905,-1.022539927872206,0.5,live_post_loss_cap;live_rolling_pf,6.115776118759611,-6.184700695059235,873.6823026799444,867.4976019848851,False,B0_technical_control_S5_000192,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776184,776207,2020-03-17T04:18:00,2020-03-17T04:41:00,2020-03-17T04:18:00,2020-03-17T04:41:00,431,1489.39,1492.874,3.4839999999999987,4.2879999999999985,take_profit,False,3.4839999999999236,37.0,True,5.0,0.747960498067824,0.6577930442249731,0.6470588235293955,0.5,live_post_loss_cap;live_rolling_pf,6.072483213894196,3.9944372192725113,867.4976019848851,871.4920392041577,True,B0_technical_control_S5_000193,1,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776209,776216,2020-03-17T04:43:00,2020-03-17T04:50:00,2020-03-17T04:43:00,2020-03-17T04:50:00,431,1494.28,1491.6308571428572,2.1524285714286195,2.6491428571429165,stop_loss,False,-2.649142857142806,48.0,True,5.0,-0.8466033601168412,-1.0159788166544568,-1.0319576333089489,0.5,live_post_loss_cap;live_rolling_pf,6.100444274429104,-6.197922155000937,871.4920392041577,865.2941170491567,False,B0_technical_control_S5_000194,2,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776411,776415,2020-03-17T08:05:00,2020-03-17T08:09:00,2020-03-17T08:05:00,2020-03-17T08:09:00,438,1487.95,1490.3958571428573,2.4458571428571143,3.010285714285679,take_profit,False,2.4458571428572213,45.0,True,5.0,0.7068367599703048,0.5623400214681152,0.5478903476178962,0.5,live_rolling_pf,6.057058819344097,3.4061265865035963,865.2941170491567,868.7002436356603,True,B0_technical_control_S5_000195,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776420,776423,2020-03-17T08:14:00,2020-03-17T08:17:00,2020-03-17T08:14:00,2020-03-17T08:17:00,440,1486.58,1483.2805714285714,2.6807857142857463,3.299428571428611,stop_loss,False,-3.299428571428507,54.0,True,5.0,-0.8593540705461866,-1.0130227712456938,-1.0260455424914148,0.5,live_rolling_pf,6.080901705449622,-6.160091897327242,868.7002436356603,862.5401517383331,False,B0_technical_control_S5_000196,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776622,776632,2020-03-17T11:36:00,2020-03-17T11:46:00,2020-03-17T11:36:00,2020-03-17T11:46:00,446,1474.73,1471.2294285714286,2.8442142857142962,3.5005714285714413,stop_loss,False,-3.5005714285714475,69.0,True,5.0,-0.8353446512579279,-1.0119315470102965,-1.0238630940205917,0.5,live_rolling_pf,6.037781062168332,-6.109821130749471,862.5401517383331,856.4303306075836,False,B0_technical_control_S5_000197,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776948,776948,2020-03-17T17:02:00,2020-03-17T17:02:00,2020-03-17T17:02:00,2020-03-17T17:02:00,449,1535.22,1541.2612857142858,6.041285714285753,7.435428571428618,take_profit,False,6.041285714285777,29.0,True,5.0,0.7820000739672359,0.737989570620219,0.7315174377750694,0.5,live_rolling_pf,5.995012314253086,4.4242565636585605,856.4303306075836,860.8545871712422,True,B0_technical_control_S5_000198,0,B0_technical_control,2018_2020
PAIRED_B0_technical_control,S5,776949,776949,2020-03-17T17:03:00,2020-03-17T17:03:00,2020-03-17T17:03:00,2020-03-17T17:03:00,449,1538.63,1545.1290714285715,6.4990714285714715,7.998857142857196,take_profit,False,6.499071428571369,36.0,True,5.0,0.7775071780147541,0.7284574104457088,0.722475731473874,0.5,live_rolling_pf,6.0259821101986955,4.3896713233875095,860.8545871712422,865.2442584946297,True,B0_technical_control_S5_000199,1,B0_technical_control,2018_2020
