match_type,c0_trade_id,c1_trade_id,c0_entry_time,c1_entry_time,entry_delta_minutes,c0_net_r,c1_net_r,outcome_sign_changed
exact_common_entry,B0_technical_control_S5_000074,B1_technical_plus_macro_S5_000080,2019-09-10T04:38:00,2019-09-10T04:38:00,0.0,-1.0234019791388012,-1.0234019791388012,False
exact_common_entry,B0_technical_control_S5_000075,B1_technical_plus_macro_S5_000082,2019-09-16T01:02:00,2019-09-16T01:02:00,0.0,-1.0151725333795816,-1.0151725333795816,False
exact_common_entry,B0_technical_control_S5_000076,B1_technical_plus_macro_S5_000083,2019-09-16T01:20:00,2019-09-16T01:20:00,0.0,0.6178195792880654,0.6178195792880654,False
exact_common_entry,B0_technical_control_S5_000080,B1_technical_plus_macro_S5_000086,2019-10-07T01:10:00,2019-10-07T01:10:00,0.0,-1.0230536161243635,-1.0230536161243635,False
exact_common_entry,B0_technical_control_S5_000083,B1_technical_plus_macro_S5_000089,2019-10-17T12:42:00,2019-10-17T12:42:00,0.0,0.6284737067122824,0.6284737067122824,False
exact_common_entry,B0_technical_control_S5_000084,B1_technical_plus_macro_S5_000090,2019-11-11T17:17:00,2019-11-11T17:17:00,0.0,-1.0280448717948751,-1.0280448717948751,False
exact_common_entry,B0_technical_control_S5_000087,B1_technical_plus_macro_S5_000092,2020-01-06T01:19:00,2020-01-06T01:19:00,0.0,-1.012564618035615,-1.012564618035615,False
exact_common_entry,B0_technical_control_S5_000091,B1_technical_plus_macro_S5_000097,2020-01-09T08:44:00,2020-01-09T08:44:00,0.0,0.6749775829431499,0.6749775829431499,False
exact_common_entry,B0_technical_control_S5_000093,B1_technical_plus_macro_S5_000098,2020-01-14T03:19:00,2020-01-14T03:19:00,0.0,-1.0284784377542466,-1.0284784377542466,False
exact_common_entry,B0_technical_control_S5_000094,B1_technical_plus_macro_S5_000101,2020-01-27T01:10:00,2020-01-27T01:10:00,0.0,-1.012709710218625,-1.012709710218625,False
exact_common_entry,B0_technical_control_S5_000095,B1_technical_plus_macro_S5_000102,2020-01-30T22:02:00,2020-01-30T22:02:00,0.0,-1.0220764475842057,-1.0220764475842057,False
exact_common_entry,B0_technical_control_S5_000097,B1_technical_plus_macro_S5_000103,2020-02-03T17:01:00,2020-02-03T17:01:00,0.0,0.6709924789854144,0.6709924789854144,False
