report_date,availability_time_utc,COT_MM_NET_PCT_OI,COT_MM_NET_CHG_1W,COT_PROD_NET_PCT_OI,COT_SWAP_NET_PCT_OI,COT_MM_VS_PROD_SPREAD
2017-05-23,2017-05-27 04:00:00+00:00,0.24006641128300027,0.088653031239278229,-0.31743166469219924,-0.059355084181489583,0.55749807597519951
2017-05-30,2017-06-03 04:00:00+00:00,0.28585870681595227,0.045792295532951999,-0.35980066598195493,-0.062123773160835102,0.64565937279790719
2017-06-06,2017-06-10 04:00:00+00:00,0.33610368370236476,0.050244976886412496,-0.35210842824785799,-0.085818788319188086,0.68821211195022269
2017-06-13,2017-06-17 04:00:00+00:00,0.31306592179719572,-0.023037761905169041,-0.35280196292349947,-0.079370200410074421,0.66586788472069514
2017-06-20,2017-06-24 04:00:00+00:00,0.22289560628116301,-0.090170315516032717,-0.33180887356703398,-0.038314107495721568,0.55470447984819704
2017-06-27,2017-07-01 04:00:00+00:00,0.16033534593859788,-0.062560260342565122,-0.30891946048055363,-0.021798810091273414,0.46925480641915152
2017-07-03,2017-07-07 04:00:00+00:00,0.073685315648915908,-0.086650030289681976,-0.28059649913276657,0.046069453041441291,0.35428181478168247
2017-07-11,2017-07-15 04:00:00+00:00,0.048819662412307716,-0.024865653236608193,-0.2473085275685403,0.091914755849130378,0.296128189980848
2017-07-18,2017-07-22 04:00:00+00:00,0.05971243525456213,0.010892772842254414,-0.24947749295751379,0.097403160651295728,0.30918992821207592
2017-07-25,2017-07-29 04:00:00+00:00,0.15873159604766432,0.09901916079310219,-0.29657825008031014,0.07377319560956995,0.45530984612797443
2017-08-01,2017-08-05 04:00:00+00:00,0.26399737914773269,0.10526578310006837,-0.33102968739205141,0.011479600364601557,0.5950270665397841
2017-08-08,2017-08-12 04:00:00+00:00,0.30304617284005642,0.039048793692323724,-0.33274128813287368,-0.02273319858176575,0.63578746097293015
2017-08-15,2017-08-19 04:00:00+00:00,0.36942507234459254,0.066378899504536126,-0.34060231711935657,-0.070827605399218702,0.71002738946394905
2017-08-22,2017-08-26 04:00:00+00:00,0.38781439644474996,0.018389324100157423,-0.35797683252638163,-0.081469817741481043,0.74579122897113159
2017-08-29,2017-09-02 04:00:00+00:00,0.41034748318255626,0.022533086737806296,-0.34999025748086293,-0.11028160519601021,0.76033774066341919
2017-09-05,2017-09-09 04:00:00+00:00,0.41845604489632454,0.0081085617137682808,-0.34189870804862943,-0.11999110824128423,0.76035475294495392
2017-09-12,2017-09-16 04:00:00+00:00,0.43664206019228186,0.018186015295957314,-0.33009476305790847,-0.13855006665449549,0.76673682325019032
2017-09-19,2017-09-23 04:00:00+00:00,0.40937315820493392,-0.027268901987347938,-0.33306671157138446,-0.11079011254244898,0.74243986977631837
2017-09-26,2017-09-30 04:00:00+00:00,0.3565553265155002,-0.052817831689433714,-0.34535884592922239,-0.079414231574657462,0.70191417244472265
2017-10-03,2017-10-07 04:00:00+00:00,0.34171543264772142,-0.014839893867778786,-0.35408196493419686,-0.073287033422391151,0.69579739758191828
2017-10-10,2017-10-14 04:00:00+00:00,0.32947760117691177,-0.012237831470809646,-0.35144277458870588,-0.077393486601090369,0.6809203757656177
2017-10-17,2017-10-21 04:00:00+00:00,0.32056543116490166,-0.0089121700120101122,-0.35405824508320727,-0.065049167927382759,0.67462367624810893
2017-10-24,2017-10-28 04:00:00+00:00,0.31968162468623856,-0.00088380647866309614,-0.34682365182256958,-0.053144829628954532,0.6665052765088082
2017-10-31,2017-11-04 04:00:00+00:00,0.31201237784771335,-0.0076692468385252122,-0.34536902304490541,-0.050646904222079341,0.65738140089261876
2017-11-07,2017-11-11 05:00:00+00:00,0.31799241118911858,0.0059800333414052331,-0.33729414372544675,-0.063729991822562643,0.65528655491456533
2017-11-14,2017-11-18 05:00:00+00:00,0.33035677436057137,0.012364363171452786,-0.34557474477257466,-0.059245404780753921,0.67593151913314609
2017-11-21,2017-11-25 05:00:00+00:00,0.32571687621799356,-0.0046398981425778141,-0.34871673325658564,-0.074629617089155248,0.6744336094745792
2017-11-28,2017-12-02 05:00:00+00:00,0.39407713225223795,0.068360256034244393,-0.36671959667334908,-0.12263353248248347,0.76079672892558703
2017-12-05,2017-12-09 05:00:00+00:00,0.28449962457301792,-0.10957750767922003,-0.33507122537251877,-0.066561617614399479,0.61957084994553668
2017-12-12,2017-12-16 05:00:00+00:00,0.17067381968483133,-0.11382580488818658,-0.29497467634533314,0.02749105499554429,0.46564849603016445
2017-12-19,2017-12-23 05:00:00+00:00,0.17911352638366826,0.008439706698836924,-0.28849524355427197,0.0058267838049361215,0.46760876993794021
2017-12-26,2017-12-30 05:00:00+00:00,0.23606808771660789,0.056954561332939635,-0.31009485836966283,-0.017350537822858021,0.5461629460862707
2018-01-02,2018-01-06 05:00:00+00:00,0.29591537172653581,0.05984728400992792,-0.3159760430250973,-0.038705412686652112,0.61189141475163311
2018-01-09,2018-01-13 05:00:00+00:00,0.35295388465312222,0.057038512926586404,-0.3191149598077252,-0.077444617475763117,0.67206884446084736
2018-01-16,2018-01-20 05:00:00+00:00,0.34607690101711563,-0.0068769836360065839,-0.32630470881780699,-0.072963407534864078,0.67238160983492268
2018-01-23,2018-01-27 05:00:00+00:00,0.35976724740351052,0.01369034638639488,-0.33180637373995786,-0.070912621625937255,0.69157362114346843
2018-01-30,2018-02-03 05:00:00+00:00,0.37108908483691261,0.011321837433402093,-0.33421116617679658,-0.068190269821858926,0.70530025101370919
2018-02-06,2018-02-10 05:00:00+00:00,0.34171833348588976,-0.02937075135102285,-0.32808352371754518,-0.055706762858172949,0.66980185720343499
2018-02-13,2018-02-17 05:00:00+00:00,0.33172185365758339,-0.0099964798283063705,-0.3349324370536107,-0.045210016707539886,0.66665429071119409
2018-02-20,2018-02-24 05:00:00+00:00,0.33220424345929406,0.00048238980171066981,-0.33383823657493839,-0.073009008736088343,0.66604248003423239
2018-02-27,2018-03-03 05:00:00+00:00,0.28153548774537401,-0.050668755713920044,-0.32883871936343506,-0.046111548999737267,0.61037420710880907
2018-03-06,2018-03-10 05:00:00+00:00,0.29660696713245427,0.015071479387080255,-0.34201338319228497,-0.061259594567998427,0.63862035032473918
2018-03-13,2018-03-17 04:00:00+00:00,0.25792483132800015,-0.038682135804454121,-0.32220053838355844,-0.036234580322802329,0.58012536971155859
2018-03-20,2018-03-24 04:00:00+00:00,0.20496279553216412,-0.052962035795836027,-0.28701977455504041,-0.019616901222550363,0.49198257008720453
2018-03-27,2018-03-31 04:00:00+00:00,0.30614699163661763,0.10118419610445351,-0.3379637146255357,-0.089380581094602507,0.64411070626215339
2018-04-03,2018-04-07 04:00:00+00:00,0.25680687673505143,-0.049340114901566201,-0.33816291892176881,-0.044820852453963472,0.59496979565682029
2018-04-10,2018-04-14 04:00:00+00:00,0.2513310968237828,-0.0054757799112686301,-0.33046230093597123,-0.021131412283721788,0.58179339775975403
2018-04-17,2018-04-21 04:00:00+00:00,0.25995778366184596,0.0086266868380631689,-0.34072347906528244,-0.022372307336509686,0.60068126272712841
2018-04-24,2018-04-28 04:00:00+00:00,0.19679903635394247,-0.063158747307903496,-0.32278785963942258,0.0032839003969115932,0.51958689599336505
2018-05-01,2018-05-05 04:00:00+00:00,0.077432861453138907,-0.11936617490080356,-0.29158690394598979,0.031871607622558869,0.36901976539912873
2018-05-08,2018-05-12 04:00:00+00:00,0.084735794610478671,0.0073029331573397638,-0.30165568439431989,0.026961851696588102,0.38639147900479853
2018-05-15,2018-05-19 04:00:00+00:00,0.036537566495755423,-0.048198228114723247,-0.26898326403286421,0.041870689555694882,0.30552083052861961
2018-05-22,2018-05-26 04:00:00+00:00,0.032868601150828528,-0.0036689653449268958,-0.25709525153993901,0.027297382203116862,0.28996385269076752
2018-05-29,2018-06-02 04:00:00+00:00,0.11504701927214933,0.082178418121320804,-0.29267206667490447,0.0014614961800835994,0.40771908594705381
2018-06-05,2018-06-09 04:00:00+00:00,0.1129058385721672,-0.0021411806999821342,-0.21774317028410642,-0.080381057205181058,0.33064900885627363
2018-06-12,2018-06-16 04:00:00+00:00,0.12370095499169814,0.010795116419530945,-0.21309798415404674,-0.10022621156910597,0.33679893914574488
2018-06-19,2018-06-23 04:00:00+00:00,0.022479155323532864,-0.10122179966816527,-0.15200333087787848,-0.091671737714718857,0.17448248620141135
2018-06-26,2018-06-30 04:00:00+00:00,-5.1219340422943705e-05,-0.022530374663955809,-0.15325466896300044,-0.049409590394666358,0.15320344962257751
