cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal
PRIMARY_2026_RECENT,S1,17555,17558,2026-06-17T17:49:00,2026-06-17T17:52:00,2026-06-17T14:49:00,2026-06-17T14:52:00,4,4345.85,4352.071428571429,6.221428571428656,7.657142857142961,take_profit,False,6.221428571428987,30.0,False,5.0,0.7818671454219451,0.7378815080790373,0.7315978456014789,1.0,,14.14946306886443,10.440627147762328,1010.6759334903164,1021.1165606380788,True,S1_000001,0
PRIMARY_2026_RECENT,S1,20626,20640,2026-06-22T04:07:00,2026-06-22T04:21:00,2026-06-22T01:07:00,2026-06-22T01:21:00,11,4215.04,4205.490285714286,7.759142857142811,9.549714285714229,stop_loss,False,-9.54971428571389,30.0,False,5.0,-0.969542263734954,-1.0050762893774674,-1.0101525787549694,1.0,,14.295631848933104,-14.368200613032027,1021.1165606380788,1006.7483600250467,False,S1_000002,0
PRIMARY_2026_RECENT,S1,23387,23389,2026-06-24T04:10:00,2026-06-24T04:12:00,2026-06-24T01:10:00,2026-06-24T01:12:00,13,4080.46,4087.7205000000004,7.260500000000132,8.936000000000162,take_profit,False,7.26050000000032,30.0,False,5.0,0.7861087050671495,0.7482135123430271,0.7427999133824382,1.0,,14.094477040350654,10.545678170998917,1006.7483600250467,1017.2940381960457,True,S1_000003,0
PRIMARY_2026_RECENT,S1,23390,23402,2026-06-24T04:13:00,2026-06-24T04:25:00,2026-06-24T01:13:00,2026-06-24T01:25:00,14,4088.86,4097.207857142857,8.347857142857194,10.274285714285778,take_profit,False,8.347857142857265,30.0,False,5.0,0.789448797622271,0.7563496352337276,0.7516211834639356,1.0,,14.242116534744639,10.772019646010348,1017.2940381960457,1028.0660578420561,True,S1_000004,0
PRIMARY_2026_RECENT,S1,28899,28900,2026-06-30T04:07:00,2026-06-30T04:08:00,2026-06-30T01:07:00,2026-06-30T01:08:00,17,3945.09,3951.6875,6.597499999999891,8.119999999999866,take_profit,False,6.5974999999998545,30.0,False,5.0,0.7835510688836056,0.7419833729216098,0.7360451306413245,1.0,,14.392924809788786,10.679310896574203,1028.0660578420561,1038.7453687386303,True,S1_000005,0
PRIMARY_2026_RECENT,S1,28904,28911,2026-06-30T04:12:00,2026-06-30T04:19:00,2026-06-30T01:12:00,2026-06-30T01:19:00,18,3960.43,3971.093714285714,10.663714285714214,13.124571428571342,take_profit,False,10.663714285714377,30.0,False,5.0,0.7943429957859908,0.7682713999914986,0.7645468863065711,1.0,,14.542435162340825,11.172537021457181,1038.7453687386303,1049.9179057600875,True,S1_000006,0
PRIMARY_2026_RECENT,S1,28912,28961,2026-06-30T04:20:00,2026-06-30T05:09:00,2026-06-30T01:20:00,2026-06-30T02:09:00,18,3973.67,3959.304285714286,11.672142857142713,14.365714285714109,stop_loss,False,-14.365714285714148,30.0,False,5.0,-0.9795441262419662,-1.0034093122930088,-1.006818624586015,1.0,,14.698850680641225,-14.748963652959835,1049.9179057600875,1035.1689421071276,False,S1_000007,1
PRIMARY_2026_RECENT,S1,33041,33049,2026-07-03T04:12:00,2026-07-03T04:20:00,2026-07-03T01:12:00,2026-07-03T01:20:00,19,4179.05,4185.482214285715,6.432214285714326,7.916571428571479,take_profit,False,6.432214285714508,30.0,False,5.0,0.7828343417484054,0.7402374991306993,0.7341522358995983,1.0,,14.492365189499786,10.727792164364123,1035.1689421071276,1045.8967342714916,True,S1_000008,0
PRIMARY_2026_RECENT,S1,36643,36650,2026-07-07T22:20:00,2026-07-07T22:27:00,2026-07-07T19:20:00,2026-07-07T19:27:00,20,4097.19,4103.677928571428,6.487928571428646,7.985142857142948,take_profit,False,6.487928571428711,30.0,False,5.0,0.7830798675770824,0.7408355748672408,0.734800675908692,1.0,,14.642554279800883,10.847725117401065,1045.8967342714916,1056.7444593888927,True,S1_000009,0
PRIMARY_2026_RECENT,S1,41857,41859,2026-07-13T17:19:00,2026-07-13T17:21:00,2026-07-13T14:19:00,2026-07-13T14:21:00,21,4021.64,4012.110857142857,7.7424285714285395,9.529142857142817,stop_loss,False,-9.529142857142688,30.0,False,5.0,-0.9694785186907604,-1.0050869135515244,-1.0101738271030622,1.0,,14.794422431444497,-14.869680379397987,1056.7444593888927,1041.8747790094947,False,S1_000010,0
PRIMARY_2026_RECENT,S1,41869,41897,2026-07-13T17:31:00,2026-07-13T17:59:00,2026-07-13T14:31:00,2026-07-13T14:59:00,21,4005.81,4014.660214285714,8.850214285714323,10.892571428571475,take_profit,False,8.850214285714173,30.0,False,5.0,0.7907221626588931,0.7594514218614254,0.7549841731760729,1.0,,14.586246906132926,11.077545952484469,1041.8747790094947,1052.9523249619792,True,S1_000011,1
PRIMARY_2026_RECENT,S1,54677,54767,2026-07-27T01:11:00,2026-07-27T02:41:00,2026-07-26T22:11:00,2026-07-26T23:41:00,24,4087.17,4088.09,7.606857142857107,9.36228571428567,timeout,False,0.9200000000000728,30.0,False,5.0,0.09521556567509223,0.05899225264652739,0.05381749364244671,1.0,,14.74133254946771,0.8696244141046768,1052.9523249619792,1053.821949376084,True,S1_000012,0
PRIMARY_2026_RECENT,S1,58690,58694,2026-07-29T22:06:00,2026-07-29T22:10:00,2026-07-29T19:06:00,2026-07-29T19:10:00,27,4103.09,4093.4122857142856,7.8631428571428845,9.67771428571432,stop_loss,False,-9.6777142857145,30.0,False,5.0,-0.969932993528453,-1.0050111677452789,-1.0100223354905398,1.0,,14.753507291265175,-14.827439591132899,1053.821949376084,1038.994509784951,False,S1_000013,0
PRIMARY_2026_RECENT,S1,82380,82383,2026-08-24T03:18:00,2026-08-24T03:21:00,2026-08-24T00:18:00,2026-08-24T00:21:00,28,4629.35,4622.556857142858,5.519428571428619,6.793142857142915,stop_loss,False,-6.793142857142811,30.0,False,5.0,-0.9577056311930897,-1.0070490614678014,-1.0140981229356174,1.0,,14.545923136989316,-14.648458243287868,1038.994509784951,1024.3460515416632,False,S1_000014,0
PRIMARY_2026_RECENT,S1,82385,82386,2026-08-24T03:23:00,2026-08-24T03:24:00,2026-08-24T00:23:00,2026-08-24T00:24:00,29,4620.5,4614.436,4.927000000000122,6.06400000000015,stop_loss,False,-6.064000000000306,30.0,False,5.0,-0.9528598365807924,-1.0078566939032298,-1.0157133878064353,1.0,,14.340844721583284,-14.453516348874514,1024.3460515416632,1009.8925351927887,False,S1_000015,0
PRIMARY_2026_RECENT,S2,7358,7374,2026-06-08T08:44:00,2026-06-08T09:00:00,2026-06-08T05:44:00,2026-06-08T06:00:00,0,4287.96,4297.377571428571,9.417571428571351,11.590857142857047,take_profit,False,9.417571428571136,30.0,False,5.0,0.792001057234832,0.7625666778797452,0.7583617665433041,1.0,,14.0,10.675933490316433,1000.0,1010.6759334903164,True,S2_000000,0
PRIMARY_2026_RECENT,S2,17555,17558,2026-06-17T17:49:00,2026-06-17T17:52:00,2026-06-17T14:49:00,2026-06-17T14:52:00,4,4345.85,4352.071428571429,6.221428571428656,7.657142857142961,take_profit,False,6.221428571428987,30.0,False,5.0,0.7818671454219451,0.7378815080790373,0.7315978456014789,1.0,,14.14946306886443,10.440627147762328,1010.6759334903164,1021.1165606380788,True,S2_000001,0
PRIMARY_2026_RECENT,S2,20626,20640,2026-06-22T04:07:00,2026-06-22T04:21:00,2026-06-22T01:07:00,2026-06-22T01:21:00,11,4215.04,4205.490285714286,7.759142857142811,9.549714285714229,stop_loss,False,-9.54971428571389,30.0,False,5.0,-0.969542263734954,-1.0050762893774674,-1.0101525787549694,1.0,,14.295631848933104,-14.368200613032027,1021.1165606380788,1006.7483600250467,False,S2_000002,0
PRIMARY_2026_RECENT,S2,23387,23389,2026-06-24T04:10:00,2026-06-24T04:12:00,2026-06-24T01:10:00,2026-06-24T01:12:00,13,4080.46,4087.7205000000004,7.260500000000132,8.936000000000162,take_profit,False,7.26050000000032,30.0,False,5.0,0.7861087050671495,0.7482135123430271,0.7427999133824382,1.0,,14.094477040350654,10.545678170998917,1006.7483600250467,1017.2940381960457,True,S2_000003,0
PRIMARY_2026_RECENT,S2,23390,23402,2026-06-24T04:13:00,2026-06-24T04:25:00,2026-06-24T01:13:00,2026-06-24T01:25:00,14,4088.86,4097.207857142857,8.347857142857194,10.274285714285778,take_profit,False,8.347857142857265,30.0,False,5.0,0.789448797622271,0.7563496352337276,0.7516211834639356,1.0,,14.242116534744639,10.772019646010348,1017.2940381960457,1028.0660578420561,True,S2_000004,0
PRIMARY_2026_RECENT,S2,28899,28900,2026-06-30T04:07:00,2026-06-30T04:08:00,2026-06-30T01:07:00,2026-06-30T01:08:00,17,3945.09,3951.6875,6.597499999999891,8.119999999999866,take_profit,False,6.5974999999998545,30.0,False,5.0,0.7835510688836056,0.7419833729216098,0.7360451306413245,1.0,,14.392924809788786,10.679310896574203,1028.0660578420561,1038.7453687386303,True,S2_000005,0
PRIMARY_2026_RECENT,S2,28904,28911,2026-06-30T04:12:00,2026-06-30T04:19:00,2026-06-30T01:12:00,2026-06-30T01:19:00,18,3960.43,3971.093714285714,10.663714285714214,13.124571428571342,take_profit,False,10.663714285714377,30.0,False,5.0,0.7943429957859908,0.7682713999914986,0.7645468863065711,1.0,,14.542435162340825,11.172537021457181,1038.7453687386303,1049.9179057600875,True,S2_000006,0
PRIMARY_2026_RECENT,S2,28912,28961,2026-06-30T04:20:00,2026-06-30T05:09:00,2026-06-30T01:20:00,2026-06-30T02:09:00,18,3973.67,3959.304285714286,11.672142857142713,14.365714285714109,stop_loss,False,-14.365714285714148,30.0,False,5.0,-0.9795441262419662,-1.0034093122930088,-1.006818624586015,1.0,,14.698850680641225,-14.748963652959835,1049.9179057600875,1035.1689421071276,False,S2_000007,1
PRIMARY_2026_RECENT,S2,33041,33049,2026-07-03T04:12:00,2026-07-03T04:20:00,2026-07-03T01:12:00,2026-07-03T01:20:00,19,4179.05,4185.482214285715,6.432214285714326,7.916571428571479,take_profit,False,6.432214285714508,30.0,False,5.0,0.7828343417484054,0.7402374991306993,0.7341522358995983,1.0,,14.492365189499786,10.727792164364123,1035.1689421071276,1045.8967342714916,True,S2_000008,0
PRIMARY_2026_RECENT,S2,36643,36650,2026-07-07T22:20:00,2026-07-07T22:27:00,2026-07-07T19:20:00,2026-07-07T19:27:00,20,4097.19,4103.677928571428,6.487928571428646,7.985142857142948,take_profit,False,6.487928571428711,30.0,False,5.0,0.7830798675770824,0.7408355748672408,0.734800675908692,1.0,,14.642554279800883,10.847725117401065,1045.8967342714916,1056.7444593888927,True,S2_000009,0
PRIMARY_2026_RECENT,S2,41857,41859,2026-07-13T17:19:00,2026-07-13T17:21:00,2026-07-13T14:19:00,2026-07-13T14:21:00,21,4021.64,4012.110857142857,7.7424285714285395,9.529142857142817,stop_loss,False,-9.529142857142688,30.0,False,5.0,-0.9694785186907604,-1.0050869135515244,-1.0101738271030622,1.0,,14.794422431444497,-14.869680379397987,1056.7444593888927,1041.8747790094947,False,S2_000010,0
PRIMARY_2026_RECENT,S2,41860,41862,2026-07-13T17:22:00,2026-07-13T17:24:00,2026-07-13T14:22:00,2026-07-13T14:24:00,21,4012.66,4021.485142857143,8.825142857142769,10.861714285714179,take_profit,False,8.825142857142964,30.0,False,5.0,0.7906619566886979,0.7593047662929571,0.754825167664994,1.0,,14.586246906132926,11.07540679815263,1041.8747790094947,1052.9501858076474,True,S2_000011,1
PRIMARY_2026_RECENT,S2,41869,41897,2026-07-13T17:31:00,2026-07-13T17:59:00,2026-07-13T14:31:00,2026-07-13T14:59:00,21,4005.81,4014.660214285714,8.850214285714323,10.892571428571475,take_profit,False,8.850214285714173,30.0,False,5.0,0.7907221626588931,0.7594514218614254,0.7549841731760729,1.0,,14.741302601307064,11.19530322065218,1052.9501858076474,1064.1454890282996,True,S2_000012,2
PRIMARY_2026_RECENT,S2,54677,54767,2026-07-27T01:11:00,2026-07-27T02:41:00,2026-07-26T22:11:00,2026-07-26T23:41:00,24,4087.17,4088.09,7.606857142857107,9.36228571428567,timeout,False,0.9200000000000728,30.0,False,5.0,0.09521556567509223,0.05899225264652739,0.05381749364244671,1.0,,14.898036846396195,0.8788687535798785,1064.1454890282996,1065.0243577818794,True,S2_000013,0
PRIMARY_2026_RECENT,S2,58690,58694,2026-07-29T22:06:00,2026-07-29T22:10:00,2026-07-29T19:06:00,2026-07-29T19:10:00,27,4103.09,4093.4122857142856,7.8631428571428845,9.67771428571432,stop_loss,False,-9.6777142857145,30.0,False,5.0,-0.969932993528453,-1.0050111677452789,-1.0100223354905398,1.0,,14.910341008946313,-14.985059228881454,1065.0243577818794,1050.039298552998,False,S2_000014,0
PRIMARY_2026_RECENT,S2,82380,82383,2026-08-24T03:18:00,2026-08-24T03:21:00,2026-08-24T00:18:00,2026-08-24T00:21:00,28,4629.35,4622.556857142858,5.519428571428619,6.793142857142915,stop_loss,False,-6.793142857142811,30.0,False,5.0,-0.9577056311930897,-1.0070490614678014,-1.0140981229356174,1.0,,14.700550179741972,-14.804175261569473,1050.039298552998,1035.2351232914284,False,S2_000015,0
PRIMARY_2026_RECENT,S2,82385,82386,2026-08-24T03:23:00,2026-08-24T03:24:00,2026-08-24T00:23:00,2026-08-24T00:24:00,29,4620.5,4614.436,4.927000000000122,6.06400000000015,stop_loss,False,-6.064000000000306,30.0,False,5.0,-0.9528598365807924,-1.0078566939032298,-1.0157133878064353,1.0,,14.493291726079997,-14.60716108282202,1035.2351232914284,1020.6279622086064,False,S2_000016,0
PRIMARY_2026_RECENT,S3,7358,7374,2026-06-08T08:44:00,2026-06-08T09:00:00,2026-06-08T05:44:00,2026-06-08T06:00:00,0,4287.96,4297.377571428571,9.417571428571351,11.590857142857047,take_profit,False,9.417571428571136,30.0,True,5.0,0.792001057234832,0.7625666778797452,0.7583617665433041,1.0,,14.0,10.675933490316433,1000.0,1010.6759334903164,True,S3_000000,0
PRIMARY_2026_RECENT,S3,17555,17558,2026-06-17T17:49:00,2026-06-17T17:52:00,2026-06-17T14:49:00,2026-06-17T14:52:00,4,4345.85,4352.071428571429,6.221428571428656,7.657142857142961,take_profit,False,6.221428571428987,24.0,True,5.0,0.7878075253256572,0.7510853835022134,0.7447539797395508,1.0,,14.14946306886443,10.627454895428446,1010.6759334903164,1021.3033883857448,True,S3_000001,0
PRIMARY_2026_RECENT,S3,20626,20640,2026-06-22T04:07:00,2026-06-22T04:21:00,2026-06-22T01:07:00,2026-06-22T01:21:00,11,4215.04,4205.490285714286,7.759142857142811,9.549714285714229,stop_loss,False,-9.54971428571389,27.0,True,5.0,-0.9725042916581457,-1.0050917978410432,-1.0101835956821208,1.0,,14.298247437400429,-14.371051222832886,1021.3033883857448,1006.932337162912,False,S3_000002,0
PRIMARY_2026_RECENT,S3,23387,23389,2026-06-24T04:10:00,2026-06-24T04:12:00,2026-06-24T01:10:00,2026-06-24T01:12:00,13,4080.46,4087.7205000000004,7.260500000000132,8.936000000000162,take_profit,False,7.26050000000032,24.0,True,5.0,0.791248910200544,0.7596447253705533,0.7541957279860722,1.0,,14.097052720280768,10.708751742231895,1006.932337162912,1017.6410889051439,True,S3_000003,0
PRIMARY_2026_RECENT,S3,23390,23402,2026-06-24T04:13:00,2026-06-24T04:25:00,2026-06-24T01:13:00,2026-06-24T01:25:00,14,4088.86,4097.207857142857,8.347857142857194,10.274285714285778,take_profit,False,8.347857142857265,26.0,True,5.0,0.7924464334147071,0.7630187144019598,0.7582723081095811,1.0,,14.246975244672015,10.870708735306188,1017.6410889051439,1028.5117976404501,True,S3_000004,0
PRIMARY_2026_RECENT,S3,28899,28900,2026-06-30T04:07:00,2026-06-30T04:08:00,2026-06-30T01:07:00,2026-06-30T01:08:00,17,3945.09,3951.6875,6.597499999999891,8.119999999999866,take_profit,False,6.5974999999998545,26.0,True,5.0,0.7872911694510693,0.7502983293556033,0.7443317422434312,1.0,,14.399165166966302,10.803669568890212,1028.5117976404501,1039.3154672093403,True,S3_000005,0
PRIMARY_2026_RECENT,S3,28904,28911,2026-06-30T04:12:00,2026-06-30T04:19:00,2026-06-30T01:12:00,2026-06-30T01:19:00,18,3960.43,3971.093714285714,10.663714285714214,13.124571428571342,take_profit,False,10.663714285714377,24.0,True,5.0,0.7979091841970362,0.776210022233636,0.7724687874123601,1.0,,14.550416540930765,11.294179146744534,1039.3154672093403,1050.6096463560848,True,S3_000006,0
PRIMARY_2026_RECENT,S3,28912,28961,2026-06-30T04:20:00,2026-06-30T05:09:00,2026-06-30T01:20:00,2026-06-30T02:09:00,18,3973.67,3959.304285714286,11.672142857142713,14.365714285714109,stop_loss,False,-14.365714285714148,24.0,True,5.0,-0.9835680751173733,-1.0034233176838836,-1.0068466353677648,1.0,,14.708535048985187,-14.758887037122399,1050.6096463560848,1035.8507593189624,False,S3_000007,1
PRIMARY_2026_RECENT,S3,33041,33049,2026-07-03T04:12:00,2026-07-03T04:20:00,2026-07-03T01:12:00,2026-07-03T01:20:00,19,4179.05,4185.482214285715,6.432214285714326,7.916571428571479,take_profit,False,6.432214285714508,24.0,True,5.0,0.7885928961748858,0.7530387417682727,0.7469087151464427,1.0,,14.501910630465474,10.92050053440166,1035.8507593189624,1046.7712598533642,True,S3_000008,0
PRIMARY_2026_RECENT,S3,36643,36650,2026-07-07T22:20:00,2026-07-07T22:27:00,2026-07-07T19:20:00,2026-07-07T19:27:00,20,4097.19,4103.677928571428,6.487928571428646,7.985142857142948,take_profit,False,6.487928571428711,24.0,True,5.0,0.7887922050854604,0.7535344588022873,0.7474555370293264,1.0,,14.6547976379471,11.042895006967507,1046.7712598533642,1057.8141548603317,True,S3_000009,0
PRIMARY_2026_RECENT,S3,41857,41859,2026-07-13T17:19:00,2026-07-13T17:21:00,2026-07-13T14:19:00,2026-07-13T14:21:00,21,4021.64,4012.110857142857,7.7424285714285395,9.529142857142817,stop_loss,False,-9.529142857142688,27.0,True,5.0,-0.9724465696708033,-1.0051024870979837,-1.0102049741959807,1.0,,14.809398168044643,-14.884962931125994,1057.8141548603317,1042.9291919292057,False,S3_000010,0
PRIMARY_2026_RECENT,S3,41860,41862,2026-07-13T17:22:00,2026-07-13T17:24:00,2026-07-13T14:22:00,2026-07-13T14:24:00,21,4012.66,4021.485142857143,8.825142857142769,10.861714285714179,take_profit,False,8.825142857142964,24.0,True,5.0,0.7949351451513452,0.768813053325115,0.7643092443895578,1.0,,14.60100868700888,11.225446070285825,1042.9291919292057,1054.1546379994916,True,S3_000011,1
PRIMARY_2026_RECENT,S3,41869,41897,2026-07-13T17:31:00,2026-07-13T17:59:00,2026-07-13T14:31:00,2026-07-13T14:59:00,21,4005.81,4014.660214285714,8.850214285714323,10.892571428571475,take_profit,False,8.850214285714173,24.0,True,5.0,0.7949838312288131,0.7689341443383504,0.7644428190124084,1.0,,14.758164931992882,11.348056923986196,1054.1546379994916,1065.5026949234777,True,S3_000012,2
PRIMARY_2026_RECENT,S3,54677,54767,2026-07-27T01:11:00,2026-07-27T02:41:00,2026-07-26T22:11:00,2026-07-26T23:41:00,24,4087.17,4088.09,7.606857142857107,9.36228571428567,timeout,False,0.9200000000000728,91.0,True,5.0,0.08956137179095676,-0.0038939726865559426,-0.008761438544759734,1.0,,14.917037728928689,-0.058086537480772804,1065.5026949234777,1065.444608385997,False,S3_000013,0
PRIMARY_2026_RECENT,S3,58690,58694,2026-07-29T22:06:00,2026-07-29T22:10:00,2026-07-29T19:06:00,2026-07-29T19:10:00,27,4103.09,4093.4122857142856,7.8631428571428845,9.67771428571432,stop_loss,False,-9.6777142857145,24.0,True,5.0,-0.9758008757778474,-1.0050414842129705,-1.0100829684259227,1.0,,14.91622451740396,-14.991424427825574,1065.444608385997,1050.4531839581714,False,S3_000014,0
PRIMARY_2026_RECENT,S3,82380,82383,2026-08-24T03:18:00,2026-08-24T03:21:00,2026-08-24T00:18:00,2026-08-24T00:21:00,28,4629.35,4622.556857142858,5.519428571428619,6.793142857142915,stop_loss,False,-6.793142857142811,27.0,True,5.0,-0.9617733910440371,-1.007079001658494,-1.014158003317003,1.0,,14.7063445754144,-14.810450813054144,1050.4531839581714,1035.6427331451173,False,S3_000015,0
PRIMARY_2026_RECENT,S4,7358,7374,2026-06-08T08:44:00,2026-06-08T09:00:00,2026-06-08T05:44:00,2026-06-08T06:00:00,0,4287.96,4297.377571428571,9.417571428571351,11.590857142857047,take_profit,False,9.417571428571136,30.0,True,5.0,0.792001057234832,0.7625666778797452,0.7583617665433041,1.0,,14.0,10.675933490316433,1000.0,1010.6759334903164,True,S4_000000,0
