cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,model_id,fold
PAIRED_C0_legacy_label,S5,121971,121980,2018-05-08T04:57:00,2018-05-08T05:06:00,2018-05-08T04:57:00,2018-05-08T05:06:00,77,1313.3,1312.7,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_post_loss_cap;live_rolling_pf,6.664866888468131,-7.035137271160133,952.123841209733,945.0887039385728,False,C0_legacy_label_S5_000019,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,123115,123198,2018-05-09T01:02:00,2018-05-09T02:25:00,2018-05-09T01:02:00,2018-05-09T02:25:00,80,1314.33,1315.83,1.5,0.6,take_profit,False,1.5,30.0,False,5.0,1.6666666666666667,1.277777777777778,1.2222222222222225,0.5,live_rolling_pf,6.61562092757001,8.45329340745057,945.0887039385728,953.5419973460234,True,C0_legacy_label_S5_000020,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,123203,123259,2018-05-09T02:30:00,2018-05-09T03:26:00,2018-05-09T02:30:00,2018-05-09T03:26:00,85,1315.71,1315.1100000000001,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_rolling_pf,6.674793981422164,-7.045615869278278,953.5419973460234,946.4963814767451,False,C0_legacy_label_S5_000021,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,123274,123277,2018-05-09T03:41:00,2018-05-09T03:44:00,2018-05-09T03:41:00,2018-05-09T03:44:00,91,1314.13,1313.5300000000002,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_post_loss_cap;live_rolling_pf,6.625474670337216,-6.9935565964663935,946.4963814767451,939.5028248802787,False,C0_legacy_label_S5_000022,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,123293,123293,2018-05-09T04:00:00,2018-05-09T04:00:00,2018-05-09T04:00:00,2018-05-09T04:00:00,92,1313.08,1312.48,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_post_loss_cap;live_rolling_pf,6.576519774161951,-6.941881983836952,939.5028248802787,932.5609428964417,False,C0_legacy_label_S5_000023,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,124493,124499,2018-05-10T01:01:00,2018-05-10T01:07:00,2018-05-10T01:01:00,2018-05-10T01:07:00,94,1312.44,1311.8400000000001,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_rolling_pf,6.527926600275092,-6.8905891891786055,932.5609428964417,925.6703537072631,False,C0_legacy_label_S5_000024,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,124514,124598,2018-05-10T01:22:00,2018-05-10T02:47:00,2018-05-10T01:22:00,2018-05-10T02:47:00,94,1312.42,1311.8200000000002,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_post_loss_cap;live_rolling_pf,6.479692475950841,-6.839675391280791,925.6703537072631,918.8306783159823,False,C0_legacy_label_S5_000025,1,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,125890,125980,2018-05-11T01:20:00,2018-05-11T02:50:00,2018-05-11T01:20:00,2018-05-11T02:50:00,96,1321.11,1321.18,1.5,0.6,timeout,False,0.07000000000016371,30.0,False,5.0,0.07777777777795969,-0.31111111111092926,-0.36666666666648484,0.5,live_rolling_pf,6.431814748211876,-2.0010090327758583,918.8306783159823,916.8296692832064,False,C0_legacy_label_S5_000026,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,125995,126038,2018-05-11T03:05:00,2018-05-11T03:48:00,2018-05-11T03:05:00,2018-05-11T03:48:00,102,1320.81,1320.21,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_post_loss_cap;live_rolling_pf,6.417807684982445,-6.774352556369712,916.8296692832064,910.0553167268366,False,C0_legacy_label_S5_000027,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,126064,126086,2018-05-11T04:14:00,2018-05-11T04:36:00,2018-05-11T04:14:00,2018-05-11T04:36:00,106,1320.91,1320.3100000000002,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_post_loss_cap;live_rolling_pf,6.370387217087856,-6.724297618036539,910.0553167268366,903.3310191088001,False,C0_legacy_label_S5_000028,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,126311,126328,2018-05-11T08:21:00,2018-05-11T08:38:00,2018-05-11T08:21:00,2018-05-11T08:38:00,107,1319.66,1319.0600000000002,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_rolling_pf,6.323317133761601,-6.674612530081053,903.3310191088001,896.656406578719,False,C0_legacy_label_S5_000029,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,126351,126367,2018-05-11T09:01:00,2018-05-11T09:17:00,2018-05-11T09:01:00,2018-05-11T09:17:00,108,1318.63,1320.13,1.5,0.6,take_profit,False,1.5,30.0,False,5.0,1.6666666666666667,1.277777777777778,1.2222222222222225,0.5,live_post_loss_cap;live_rolling_pf,6.276594846051033,8.020093414398543,896.656406578719,904.6764999931175,True,C0_legacy_label_S5_000030,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,126389,126421,2018-05-11T09:39:00,2018-05-11T10:11:00,2018-05-11T09:39:00,2018-05-11T10:11:00,110,1319.24,1320.74,1.5,0.6,take_profit,False,1.5,30.0,False,5.0,1.6666666666666667,1.277777777777778,1.2222222222222225,0.5,live_post_loss_cap;live_rolling_pf,6.332735499951823,8.091828694382885,904.6764999931175,912.7683286875005,True,C0_legacy_label_S5_000031,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,127345,127407,2018-05-14T02:37:00,2018-05-14T03:39:00,2018-05-14T02:37:00,2018-05-14T03:39:00,113,1319.58,1321.08,1.5,0.6,take_profit,False,1.5,30.0,False,5.0,1.6666666666666667,1.277777777777778,1.2222222222222225,0.5,live_rolling_pf,6.389378300812504,8.164205606593756,912.7683286875005,920.9325342940942,True,C0_legacy_label_S5_000032,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,127408,127497,2018-05-14T03:40:00,2018-05-14T05:09:00,2018-05-14T03:40:00,2018-05-14T05:09:00,120,1321.11,1320.51,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_rolling_pf,6.44652774005866,-6.8046681700612694,920.9325342940942,914.127866124033,False,C0_legacy_label_S5_000033,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,130179,130186,2018-05-16T03:53:00,2018-05-16T04:00:00,2018-05-16T03:53:00,2018-05-16T04:00:00,135,1292.51,1291.91,1.5,0.6,stop_loss,False,-0.599999999999909,30.0,False,5.0,-0.6666666666665657,-1.0555555555554548,-1.1111111111110101,0.5,live_rolling_pf,6.398895062868231,-6.754389233026933,914.127866124033,907.373476891006,False,C0_legacy_label_S5_000034,0,C0_legacy_label,2018_2020
PAIRED_C0_legacy_label,S5,132766,132855,2018-05-18T01:02:00,2018-05-18T02:32:00,2018-05-18T01:02:00,2018-05-18T02:32:00,136,1290.37,1290.02,1.5,0.6,timeout,False,-0.34999999999990905,30.0,False,5.0,-0.38888888888878786,-0.7777777777776769,-0.8333333333332323,0.5,live_rolling_pf,6.3516143382370425,-4.940144485294836,907.373476891006,902.4333324057112,False,C0_legacy_label_S5_000035,0,C0_legacy_label,2018_2020
