model_id,fold,trades,wins,losses,realized_wr,average_winner_r,average_loser_r,payoff_ratio,break_even_wr,break_even_adjusted_edge,pf,mean_r,pnl_r,max_dd_r,gross_profit_r,gross_loss_r,trades_per_day,tp_first_wr,tp_count,sl_count,profitable_timeout_count,losing_timeout_count,cohort_end_count,average_hold_minutes,cost_stress_pf,cost_stress_mean_r,cost_stress_pnl_r,risk_sized_pf,raw_qualifying_rows,independent_episodes,session_blocked_rows,rsi_floor_blocked_rows,rsi_range_blocked_rows,spread_blocked_rows,position_blocked_rows,risk_cooldown_blocked_rows,daily_loss_blocked_rows,legacy_pause_blocked_rows,eligible_flat_rows,entries,later_entries_in_episode,entries_after_prior_close_same_episode
C0_legacy_label,2018_2020,570,173,397,0.30350877192982456,0.9904341190969751,-0.9606257408318791,1.031030168147777,0.4923609780311448,-0.18885220610132025,0.44929022440696575,-0.36846195878329707,-210.02331650647935,-211.98168691776644,171.3451026037767,381.368419110256,0.5200729927007299,0.18070175438596492,103,337,70,60,0,79.6421052631579,0.3999016992525985,-0.42586157785696727,-242.74109937847135,0.4523165650364833,,,,,,,,,,,,,,
C0_legacy_label,2021_2022,195,59,136,0.30256410256410254,1.0222940655394395,-1.0419745402697032,0.981112326674345,0.5047669365011124,-0.20220283393700983,0.4256296123072526,-0.41740096210180866,-81.39318760985269,-87.08744857642053,60.31534986682693,141.70853747667962,0.2671232876712329,0.22564102564102564,44,127,15,9,0,31.856410256410257,0.3847135520104531,-0.4708475822363485,-91.81527853608796,0.40441966856641204,,,,,,,,,,,,,,
C0_legacy_label,2023_2024,65,23,42,0.35384615384615387,1.3059312943782868,-1.0220519444354312,1.2777543269580756,0.4390289102580667,-0.08518275641191281,0.6997226076198985,-0.198304029162885,-12.889761895587526,-14.836736993030371,30.036419770700597,42.926181666288116,0.08891928864569083,0.2923076923076923,19,40,4,2,0,202.03076923076924,0.6452817941792068,-0.24588980231877736,-15.982837150720528,0.715689741544178,,,,,,,,,,,,,,
C0_legacy_label,pooled,830,255,575,0.3072289156626506,1.026262244083546,-0.9843532839186502,1.0425751209952374,0.48957807706614664,-0.18234916140349605,0.46235940148484445,-0.36663405543604766,-304.30626601191955,-305.0822878573438,261.6968722413042,566.0031382532238,0.32459913961673836,0.2,166,504,89,71,0,78.0,0.41458123580123424,-0.42233640369310826,-350.53921506527985,0.4537032512229022,22203,2894,4578,1045,3904,12,10247,1587,0,0,830,830,310,57
C1_execution_aligned_label,2018_2020,498,289,209,0.5803212851405622,0.6329346117086618,-1.0098356118488245,0.6267699458032324,0.6147150693186927,-0.03439378417813044,0.8666818867805465,-0.05650108452329521,-28.137540092601014,-49.51106078985202,182.91810278380328,211.0556428764043,0.4543795620437956,0.5682730923694779,283,206,6,3,0,9.738955823293173,0.8245699200504323,-0.07578608548818563,-37.741470573116445,0.8804660929419086,,,,,,,,,,,,,,
C1_execution_aligned_label,2021_2022,24,14,10,0.5833333333333334,0.6376800663386331,-1.0197947009612267,0.6253023924693624,0.6152701211992158,-0.03193678786588239,0.8754233494571074,-0.05293442003630857,-1.2704260808714056,-6.853080533085027,8.927520928740863,10.197947009612268,0.03287671232876712,0.5833333333333334,14,10,0,0,0,8.0,0.8291714015669357,-0.07399650019845132,-1.7759160047628315,0.8687096418235059,,,,,,,,,,,,,,
C1_execution_aligned_label,2023_2024,167,87,80,0.5209580838323353,0.6603777001937072,-1.0129088703822642,0.6519616122469988,0.6053409429047202,-0.08438285907238485,0.7090082533186111,-0.1411967048726265,-23.579849713728628,-24.300883320606264,57.452859916852525,81.03270963058114,0.22845417236662108,0.5209580838323353,87,79,0,1,0,7.74251497005988,0.6721445480673458,-0.16241244513164174,-27.12287833698417,0.6945932105189068,,,,,,,,,,,,,,
C1_execution_aligned_label,pooled,689,390,299,0.5660377358490566,0.6392268811010171,-1.0109909682829357,0.6322775387268575,0.6126409120228287,-0.046603176173772076,0.8247098331219882,-0.07690539315994348,-52.98781588720106,-59.57958015890608,249.29848362939669,302.28629951659775,0.26945639421196715,0.5573294629898403,384,295,6,4,0,9.194484760522496,0.7838186120438296,-0.09672026838151442,-66.64026491486344,0.8429659096770507,6136,1692,1824,685,587,455,1238,650,8,0,689,689,219,78
C1_minus_C0,pooled_delta,-141,,,0.258808820186406,,,,,,0.36235043163714376,0.28972866227610417,251.31845012471848,245.5027076984377,,,-0.05514274540477121,,,,,,,,,,,,,,,,,,,,,,,,,
