match_type,c0_trade_id,c1_trade_id,c0_entry_time,c1_entry_time,entry_delta_minutes,c0_net_r,c1_net_r,outcome_sign_changed
C0_only_unmatched,C0_legacy_label_S5_000218,,2018-08-28T01:01:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000219,,2018-08-28T01:23:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000220,,2018-08-28T02:59:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000221,,2018-08-30T03:01:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000222,,2018-08-30T03:20:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000223,,2018-08-30T03:41:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000224,,2018-08-30T04:45:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000225,,2018-09-03T03:51:00,,,-1.0453133091661433,,
C0_only_unmatched,C0_legacy_label_S5_000226,,2018-09-05T02:05:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000227,,2018-09-05T03:28:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000228,,2018-09-05T03:48:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000229,,2018-09-06T02:08:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000230,,2018-09-07T01:26:00,,,-0.06666666666670713,,
C0_only_unmatched,C0_legacy_label_S5_000231,,2018-09-11T01:40:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000232,,2018-09-12T01:10:00,,,-0.6888888888888689,,
C0_only_unmatched,C0_legacy_label_S5_000233,,2018-09-12T02:55:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000234,,2018-09-12T04:07:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000235,,2018-09-12T04:33:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000236,,2018-09-13T01:19:00,,,-0.1666666666666162,,
C0_only_unmatched,C0_legacy_label_S5_000237,,2018-09-13T03:05:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000238,,2018-09-13T03:54:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000239,,2018-09-13T19:24:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000240,,2018-09-14T01:55:00,,,-0.06666666666670713,,
C0_only_unmatched,C0_legacy_label_S5_000241,,2018-09-14T08:00:00,,,0.04444444444455557,,
C0_only_unmatched,C0_legacy_label_S5_000242,,2018-09-17T02:05:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000243,,2018-09-17T03:02:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000244,,2018-09-18T01:16:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000245,,2018-09-18T01:58:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000246,,2018-09-18T02:31:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000247,,2018-09-19T02:02:00,,,0.18888888888886865,,
C0_only_unmatched,C0_legacy_label_S5_000248,,2018-09-19T03:32:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000249,,2018-09-19T03:57:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000250,,2018-09-19T04:16:00,,,0.4777777777777475,,
C0_only_unmatched,C0_legacy_label_S5_000251,,2018-09-20T01:03:00,,,-0.6555555555555658,,
C0_only_unmatched,C0_legacy_label_S5_000252,,2018-09-20T02:48:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000253,,2018-09-20T03:57:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000254,,2018-09-21T01:08:00,,,0.2555555555554747,,
C0_only_unmatched,C0_legacy_label_S5_000255,,2018-09-21T02:38:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000256,,2018-09-21T02:58:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000257,,2018-09-21T03:38:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000258,,2018-09-21T08:00:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000259,,2018-09-21T08:32:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000260,,2018-09-24T02:46:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000261,,2018-09-24T03:32:00,,,-0.6333333333333638,,
C0_only_unmatched,C0_legacy_label_S5_000262,,2018-09-25T02:01:00,,,-0.6555555555555658,,
C0_only_unmatched,C0_legacy_label_S5_000263,,2018-09-25T03:46:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000264,,2018-09-26T01:02:00,,,-0.3111111111111819,,
C0_only_unmatched,C0_legacy_label_S5_000265,,2018-09-26T02:47:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000266,,2018-09-26T03:51:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000267,,2018-09-26T04:13:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000268,,2018-09-26T08:07:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000269,,2018-09-28T01:25:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000270,,2018-09-28T01:46:00,,,-0.5888888888889597,,
C0_only_unmatched,C0_legacy_label_S5_000271,,2018-09-28T03:31:00,,,1.088888888888808,,
C0_only_unmatched,C0_legacy_label_S5_000272,,2018-09-28T08:55:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000273,,2018-10-01T02:37:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000274,,2018-10-01T03:31:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000275,,2018-10-02T01:04:00,,,0.8333333333332322,,
C0_only_unmatched,C0_legacy_label_S5_000276,,2018-10-02T02:34:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000277,,2018-10-02T03:05:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000278,,2018-10-03T02:09:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000279,,2018-10-04T02:49:00,,,-0.36666666666668696,,
C0_only_unmatched,C0_legacy_label_S5_000280,,2018-10-04T04:34:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000281,,2018-10-05T01:37:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000282,,2018-10-05T03:21:00,,,1.277777777777778,,
C0_only_unmatched,C0_legacy_label_S5_000283,,2018-10-08T03:46:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000284,,2018-10-10T01:43:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000285,,2018-10-10T02:32:00,,,0.17777777777776765,,
C0_only_unmatched,C0_legacy_label_S5_000286,,2018-10-11T02:13:00,,,-0.1818181818182763,,
C0_only_unmatched,C0_legacy_label_S5_000287,,2018-10-11T19:52:00,,,1.5949367088607593,,
C0_only_unmatched,C0_legacy_label_S5_000288,,2018-10-12T01:17:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000289,,2018-10-12T02:03:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000290,,2018-10-12T02:25:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000291,,2018-10-12T02:43:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000292,,2018-10-16T02:33:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000293,,2018-10-17T03:07:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000294,,2018-10-17T04:22:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000295,,2018-10-19T01:07:00,,,0.3695652173913439,,
C0_only_unmatched,C0_legacy_label_S5_000296,,2018-10-19T02:38:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000297,,2018-10-19T03:23:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000298,,2018-10-19T04:13:00,,,-1.0599931436407253,,
C0_only_unmatched,C0_legacy_label_S5_000299,,2018-10-19T04:31:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000300,,2018-10-19T08:25:00,,,1.4698795180722892,,
C0_only_unmatched,C0_legacy_label_S5_000301,,2018-11-09T08:01:00,,,-1.0657894736840907,,
C0_only_unmatched,C0_legacy_label_S5_000302,,2018-11-09T08:27:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000303,,2018-11-12T03:21:00,,,1.4404761904761905,,
C0_only_unmatched,C0_legacy_label_S5_000304,,2018-11-13T04:21:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000305,,2018-11-15T01:19:00,,,-1.0641025641024475,,
C0_only_unmatched,C0_legacy_label_S5_000306,,2018-11-16T01:11:00,,,1.1666666666667949,,
C0_only_unmatched,C0_legacy_label_S5_000307,,2018-11-16T02:41:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000308,,2018-11-16T03:56:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000309,,2018-11-16T04:19:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000310,,2018-11-16T08:37:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000311,,2018-11-16T22:00:00,,,-0.6790123456789675,,
C0_only_unmatched,C0_legacy_label_S5_000312,,2018-11-16T23:45:00,,,0.1511627906974735,,
C0_only_unmatched,C0_legacy_label_S5_000313,,2018-11-21T04:38:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000314,,2018-11-22T04:47:00,,,-0.2771084337349946,,
C0_only_unmatched,C0_legacy_label_S5_000315,,2018-11-23T04:01:00,,,-0.705882352941123,,
C0_only_unmatched,C0_legacy_label_S5_000316,,2018-11-23T08:17:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000317,,2018-11-28T03:47:00,,,0.7831325301205586,,
C0_only_unmatched,C0_legacy_label_S5_000318,,2018-11-30T04:32:00,,,-0.21428571428583337,,
C0_only_unmatched,C0_legacy_label_S5_000319,,2018-11-30T08:36:00,,,-0.7209302325580762,,
C0_only_unmatched,C0_legacy_label_S5_000320,,2018-12-07T03:50:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000321,,2018-12-07T04:30:00,,,1.3837209302325582,,
C0_only_unmatched,C0_legacy_label_S5_000322,,2018-12-11T04:03:00,,,-1.054945054944955,,
C0_only_unmatched,C0_legacy_label_S5_000323,,2018-12-11T04:59:00,,,1.0681818181820557,,
C0_only_unmatched,C0_legacy_label_S5_000324,,2018-12-13T03:05:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000325,,2018-12-13T03:31:00,,,-0.3132530120482147,,
C0_only_unmatched,C0_legacy_label_S5_000326,,2018-12-17T08:47:00,,,-0.17857142857130945,,
C0_only_unmatched,C0_legacy_label_S5_000327,,2018-12-18T04:29:00,,,0.37349397590351585,,
C0_only_unmatched,C0_legacy_label_S5_000328,,2018-12-19T04:13:00,,,1.4404761904761905,,
C0_only_unmatched,C0_legacy_label_S5_000329,,2018-12-21T04:22:00,,,-1.0555555555554548,,
C0_only_unmatched,C0_legacy_label_S5_000330,,2018-12-28T04:52:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000331,,2018-12-31T04:01:00,,,-1.0632911392403912,,
C0_only_unmatched,C0_legacy_label_S5_000332,,2018-12-31T08:00:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000333,,2019-01-16T04:03:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000334,,2019-01-18T08:00:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000335,,2019-01-21T08:58:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000336,,2019-01-22T03:30:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000337,,2019-01-23T04:37:00,,,-1.0568181818180786,,
C0_only_unmatched,C0_legacy_label_S5_000338,,2019-01-25T02:40:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000339,,2019-01-29T04:34:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000340,,2019-02-05T04:15:00,,,0.7325581395349471,,
C0_only_unmatched,C0_legacy_label_S5_000341,,2019-02-06T03:01:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000342,,2019-02-06T03:28:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000343,,2019-02-06T04:09:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000344,,2019-02-06T04:26:00,,,-1.0624999999998863,,
C0_only_unmatched,C0_legacy_label_S5_000345,,2019-02-08T04:18:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000346,,2019-02-08T08:01:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000347,,2019-02-08T23:41:00,,,-0.5529411764706739,,
C0_only_unmatched,C0_legacy_label_S5_000348,,2019-02-13T08:11:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000349,,2019-02-13T11:55:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000350,,2019-02-15T03:25:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000351,,2019-02-15T04:16:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000352,,2019-02-15T08:17:00,,,1.3837209302325582,,
C0_only_unmatched,C0_legacy_label_S5_000353,,2019-02-15T08:53:00,,,1.4698795180722892,,
C0_only_unmatched,C0_legacy_label_S5_000354,,2019-02-19T04:08:00,,,-0.060975609756064315,,
C0_only_unmatched,C0_legacy_label_S5_000355,,2019-03-05T04:32:00,,,1.5,,
C0_only_unmatched,C0_legacy_label_S5_000356,,2019-03-11T04:02:00,,,0.5421686746988171,,
C0_only_unmatched,C0_legacy_label_S5_000357,,2019-03-11T08:23:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000358,,2019-03-12T02:02:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000359,,2019-03-12T03:22:00,,,1.5308641975308643,,
C0_only_unmatched,C0_legacy_label_S5_000360,,2019-03-12T04:57:00,,,0.1511627906977379,,
C0_only_unmatched,C0_legacy_label_S5_000361,,2019-03-12T08:04:00,,,-1.0624999999998863,,
C0_only_unmatched,C0_legacy_label_S5_000362,,2019-03-12T08:37:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000363,,2019-03-13T04:10:00,,,0.034883720930137384,,
C0_only_unmatched,C0_legacy_label_S5_000364,,2019-03-15T03:56:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000365,,2019-03-18T02:13:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000366,,2019-03-18T03:11:00,,,-0.0919540229884953,,
C0_only_unmatched,C0_legacy_label_S5_000367,,2019-03-18T04:56:00,,,-0.3103448275862592,,
C0_only_unmatched,C0_legacy_label_S5_000368,,2019-03-19T03:53:00,,,0.9880952380953788,,
C0_only_unmatched,C0_legacy_label_S5_000369,,2019-03-20T04:01:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000370,,2019-03-20T08:26:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000371,,2019-04-02T03:09:00,,,0.07058823529399996,,
C0_only_unmatched,C0_legacy_label_S5_000372,,2019-04-03T02:53:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000373,,2019-04-03T03:21:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000374,,2019-04-04T03:01:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000375,,2019-04-04T04:35:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000376,,2019-04-05T01:49:00,,,-1.0561797752807969,,
C0_only_unmatched,C0_legacy_label_S5_000377,,2019-04-05T02:18:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000378,,2019-04-05T03:53:00,,,-1.0632911392403912,,
C0_only_unmatched,C0_legacy_label_S5_000379,,2019-04-05T23:10:00,,,-0.6419753086419642,,
C0_only_unmatched,C0_legacy_label_S5_000380,,2019-04-08T01:21:00,,,1.5308641975308643,,
C0_only_unmatched,C0_legacy_label_S5_000381,,2019-04-08T01:49:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000382,,2019-04-08T03:00:00,,,1.5308641975308643,,
C0_only_unmatched,C0_legacy_label_S5_000383,,2019-04-08T04:25:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000384,,2019-04-08T11:28:00,,,-0.049382716049349046,,
C0_only_unmatched,C0_legacy_label_S5_000385,,2019-04-09T03:02:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000386,,2019-04-16T01:44:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000387,,2019-04-17T03:22:00,,,1.5625,,
C0_only_unmatched,C0_legacy_label_S5_000388,,2019-04-22T01:20:00,,,0.797619047619091,,
C0_only_unmatched,C0_legacy_label_S5_000389,,2019-04-22T02:51:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000390,,2019-04-22T04:14:00,,,1.3837209302325582,,
C0_only_unmatched,C0_legacy_label_S5_000391,,2019-04-22T08:00:00,,,-1.061728395061616,,
C0_only_unmatched,C0_legacy_label_S5_000392,,2019-04-23T02:12:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000393,,2019-04-23T03:27:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000394,,2019-04-23T03:58:00,,,-0.555555555555623,,
C0_only_unmatched,C0_legacy_label_S5_000395,,2019-04-24T02:05:00,,,-0.7738095238094048,,
C0_only_unmatched,C0_legacy_label_S5_000396,,2019-04-24T03:50:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000397,,2019-04-24T04:15:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000398,,2019-04-24T04:45:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000399,,2019-04-25T01:01:00,,,-1.0568181818180786,,
C0_only_unmatched,C0_legacy_label_S5_000400,,2019-04-25T01:28:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000401,,2019-04-25T02:58:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000402,,2019-04-25T03:23:00,,,0.3023255813952748,,
C0_only_unmatched,C0_legacy_label_S5_000403,,2019-04-26T01:02:00,,,1.2023809523808981,,
C0_only_unmatched,C0_legacy_label_S5_000404,,2019-04-26T02:32:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000405,,2019-04-26T03:35:00,,,1.4404761904761905,,
C0_only_unmatched,C0_legacy_label_S5_000406,,2019-04-26T04:31:00,,,1.5949367088607593,,
C0_only_unmatched,C0_legacy_label_S5_000407,,2019-04-26T08:00:00,,,1.3164556962024971,,
C0_only_unmatched,C0_legacy_label_S5_000408,,2019-04-26T09:54:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000409,,2019-04-26T11:17:00,,,-0.9125000000000227,,
C0_only_unmatched,C0_legacy_label_S5_000410,,2019-04-29T01:01:00,,,-0.6091954022988925,,
C0_only_unmatched,C0_legacy_label_S5_000411,,2019-04-29T02:46:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000412,,2019-04-29T03:42:00,,,-0.06818181818183887,,
C0_only_unmatched,C0_legacy_label_S5_000413,,2019-04-29T08:32:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000414,,2019-04-29T09:17:00,,,-1.0581395348836153,,
C0_only_unmatched,C0_legacy_label_S5_000415,,2019-04-29T09:44:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000416,,2019-04-30T02:00:00,,,0.42682926829282714,,
C0_only_unmatched,C0_legacy_label_S5_000417,,2019-04-30T03:30:00,,,1.3837209302325582,,
C0_only_unmatched,C0_legacy_label_S5_000418,,2019-04-30T04:38:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000420,,2019-05-01T01:46:00,,,0.3132530120481489,,
C0_only_unmatched,C0_legacy_label_S5_000421,,2019-05-01T03:16:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000422,,2019-05-01T03:46:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000423,,2019-05-01T04:30:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000424,,2019-05-01T08:22:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000425,,2019-05-02T03:59:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000426,,2019-05-03T02:23:00,,,0.7906976744186152,,
C0_only_unmatched,C0_legacy_label_S5_000427,,2019-05-03T04:01:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000428,,2019-05-03T04:35:00,,,0.25000000000005684,,
C0_only_unmatched,C0_legacy_label_S5_000429,,2019-05-03T08:03:00,,,-1.0632911392403912,,
C0_only_unmatched,C0_legacy_label_S5_000430,,2019-05-03T23:13:00,,,2.0000000000000657,,
C0_only_unmatched,C0_legacy_label_S5_000431,,2019-05-06T01:00:00,,,-1.0675675675674445,,
C0_only_unmatched,C0_legacy_label_S5_000432,,2019-05-07T01:19:00,,,1.1379310344829572,,
C0_only_unmatched,C0_legacy_label_S5_000433,,2019-05-07T03:05:00,,,-1.0632911392403912,,
C0_only_unmatched,C0_legacy_label_S5_000434,,2019-05-07T03:59:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000435,,2019-05-07T04:32:00,,,0.9135802469135803,,
C0_only_unmatched,C0_legacy_label_S5_000436,,2019-05-08T01:11:00,,,0.4482758620690073,,
C0_only_unmatched,C0_legacy_label_S5_000437,,2019-05-08T02:57:00,,,1.5308641975308643,,
C0_only_unmatched,C0_legacy_label_S5_000438,,2019-05-10T03:08:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000439,,2019-05-13T03:52:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000440,,2019-05-13T08:01:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000441,,2019-05-13T09:48:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000442,,2019-05-13T11:00:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000443,,2019-05-14T02:42:00,,,1.411764705882353,,
C0_only_unmatched,C0_legacy_label_S5_000444,,2019-05-15T02:01:00,,,0.6976744186044819,,
C0_only_unmatched,C0_legacy_label_S5_000445,,2019-05-15T03:33:00,,,-1.0641025641024475,,
C0_only_unmatched,C0_legacy_label_S5_000446,,2019-05-15T04:22:00,,,-1.0649350649349467,,
C0_only_unmatched,C0_legacy_label_S5_000447,,2019-05-16T03:27:00,,,-0.44318181818175617,,
C0_only_unmatched,C0_legacy_label_S5_000448,,2019-05-17T03:11:00,,,-1.0624999999998863,,
C0_only_unmatched,C0_legacy_label_S5_000449,,2019-05-17T04:07:00,,,0.012820512820524467,,
C0_only_unmatched,C0_legacy_label_S5_000450,,2019-05-20T03:21:00,,,1.4698795180722892,,
C0_only_unmatched,C0_legacy_label_S5_000451,,2019-05-21T02:31:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000452,,2019-05-21T03:32:00,,,-1.0657894736840907,,
C0_only_unmatched,C0_legacy_label_S5_000453,,2019-05-21T04:25:00,,,-0.154761904762078,,
C0_only_unmatched,C0_legacy_label_S5_000454,,2019-05-22T01:01:00,,,-0.09090909090909093,,
C0_only_unmatched,C0_legacy_label_S5_000455,,2019-05-22T02:47:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000456,,2019-05-22T04:15:00,,,-0.839506172839596,,
C0_only_unmatched,C0_legacy_label_S5_000457,,2019-05-23T02:04:00,,,-0.060975609756064315,,
C0_only_unmatched,C0_legacy_label_S5_000458,,2019-05-23T03:59:00,,,-0.5925925925926263,,
C0_only_unmatched,C0_legacy_label_S5_000459,,2019-05-24T01:01:00,,,0.6853932584270174,,
C0_only_unmatched,C0_legacy_label_S5_000460,,2019-05-24T02:31:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000461,,2019-05-24T03:16:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000462,,2019-05-24T04:00:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000463,,2019-05-24T04:38:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000464,,2019-05-24T08:00:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000465,,2019-05-24T11:28:00,,,-1.0624999999998863,,
C0_only_unmatched,C0_legacy_label_S5_000466,,2019-05-24T11:59:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000467,,2019-05-24T20:48:00,,,0.06024096385560794,,
C0_only_unmatched,C0_legacy_label_S5_000468,,2019-05-24T22:19:00,,,0.03529411764697324,,
C0_only_unmatched,C0_legacy_label_S5_000469,,2019-05-24T23:49:00,,,-0.5238095238096321,,
C0_only_unmatched,C0_legacy_label_S5_000470,,2019-05-27T01:16:00,,,-1.0624999999998863,,
C0_only_unmatched,C0_legacy_label_S5_000471,,2019-05-27T02:05:00,,,-1.0588235294116577,,
C0_only_unmatched,C0_legacy_label_S5_000472,,2019-05-27T02:46:00,,,-1.0574712643677115,,
C0_only_unmatched,C0_legacy_label_S5_000473,,2019-05-27T03:48:00,,,1.5,,
C0_only_unmatched,C0_legacy_label_S5_000474,,2019-05-27T04:15:00,,,1.5,,
C0_only_unmatched,C0_legacy_label_S5_000475,,2019-05-27T04:31:00,,,-0.15294117647050262,,
C0_only_unmatched,C0_legacy_label_S5_000476,,2019-05-27T08:00:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000477,,2019-05-27T09:12:00,,,-1.0595238095237014,,
C0_only_unmatched,C0_legacy_label_S5_000478,,2019-05-27T11:00:00,,,0.2317073170732151,,
C0_only_unmatched,C0_legacy_label_S5_000479,,2019-05-28T01:01:00,,,-0.5862068965517869,,
C0_only_unmatched,C0_legacy_label_S5_000480,,2019-05-28T02:46:00,,,-1.0602409638553123,,
C0_only_unmatched,C0_legacy_label_S5_000481,,2019-05-28T03:46:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000482,,2019-05-28T04:15:00,,,-1.0609756097559868,,
C0_only_unmatched,C0_legacy_label_S5_000483,,2019-05-28T04:39:00,,,0.03658536585360306,,
