candidate_id,fold,trades,wins,losses,realized_wr,average_winner_r,average_loser_r,payoff_ratio,break_even_wr,break_even_adjusted_edge,pf,mean_r,pnl_r,max_dd_r,gross_profit_r,gross_loss_r,trades_per_day,tp_first_wr,tp_count,sl_count,profitable_timeout_count,losing_timeout_count,cohort_end_count,average_hold_minutes,cost_stress_pf,cost_stress_mean_r,cost_stress_pnl_r,risk_sized_pf,pnl,max_dd,qualification_verdict
B0_31_technical,pooled,689,390,299,0.5660377358490566,0.6392268811010171,-1.0109909682829357,0.6322775387268575,0.6126409120228287,-0.046603176173772076,0.8247098331219882,-0.07690539315994348,-52.98781588720106,-59.57958015890608,249.29848362939669,302.28629951659775,0.26945639421196715,0.5573294629898403,384,295,6,4,0,9.194484760522496,0.7838186120438296,-0.09672026838151442,-66.64026491486344,0.8429659096770507,-52.98781588720106,-59.57958015890608,baseline_reproduced
B1_31_plus_5_cftc_cot,pooled,1047,571,476,0.545367717287488,0.6744412405181152,-1.0135091675949182,0.6654515440828035,0.6004377632918281,-0.05507004600434007,0.7982622514102539,-0.09295550662782931,-97.32441543933729,-97.32441543933733,385.1059483358438,482.43036377518104,0.409464215877982,0.5434574976122254,569,468,2,8,0,8.486150907354347,0.7527929470640329,-0.11660051850982868,-122.08074287979063,0.7997186348392196,-97.32441543933729,-97.32441543933733,FAIL
