cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,candidate_id
B0_31_technical,S5,775752,775753,2020-03-16T20:05:00,2020-03-16T20:06:00,2020-03-16T20:05:00,2020-03-16T20:06:00,413,1488.6,1492.5594285714285,3.9594285714286017,4.873142857142895,take_profit,False,3.959428571428589,44.0,True,5.0,0.7452140245214004,0.6529898902989876,0.6435792643579251,0.5,live_post_loss_cap;live_rolling_pf,6.053270155767243,3.9527242149645874,864.7528793953204,868.705603610285,True,S5_000187,0,B0_31_technical
B0_31_technical,S5,775755,775781,2020-03-16T20:08:00,2020-03-16T20:34:00,2020-03-16T20:08:00,2020-03-16T20:34:00,414,1491.54,1495.5189285714287,3.978928571428584,4.897142857142873,take_profit,False,3.978928571428696,49.0,True,5.0,0.738597189074537,0.6383585255900505,0.6290771678600054,0.5,live_post_loss_cap;live_rolling_pf,6.080939225271996,3.881819398047335,868.705603610285,872.5874230083324,True,S5_000188,0,B0_31_technical
B0_31_technical,S5,775876,775883,2020-03-16T22:09:00,2020-03-16T22:16:00,2020-03-16T22:09:00,2020-03-16T22:16:00,416,1497.55,1502.6311428571428,5.081142857142838,6.253714285714263,take_profit,False,5.081142857142822,71.0,True,5.0,0.7296598695277535,0.6205227095556529,0.6133426332416988,0.5,live_rolling_pf,6.108111961058327,3.7902221843452057,872.5874230083324,876.3776451926776,True,S5_000189,0,B0_31_technical
B0_31_technical,S5,775957,775960,2020-03-17T00:31:00,2020-03-17T00:34:00,2020-03-17T00:31:00,2020-03-17T00:34:00,420,1503.56,1505.6585714285713,2.0985714285714203,2.582857142857133,take_profit,False,2.098571428571404,36.0,True,5.0,0.7131067961164989,0.5737864077669838,0.5567961165048478,0.5,live_rolling_pf,6.134643516348744,3.5199750661767633,876.3776451926776,879.8976202588544,True,S5_000190,0,B0_31_technical
B0_31_technical,S5,776113,776113,2020-03-17T03:07:00,2020-03-17T03:07:00,2020-03-17T03:07:00,2020-03-17T03:07:00,430,1500.13,1495.554,3.7180000000000177,4.576000000000022,stop_loss,False,-4.576000000000022,92.0,True,5.0,-0.8326055312954883,-1.0090975254730712,-1.0181950509461426,0.5,live_rolling_pf,6.159283341811981,-6.215317578909978,879.8976202588544,873.6823026799444,False,S5_000191,0,B0_31_technical
B0_31_technical,S5,776163,776163,2020-03-17T03:57:00,2020-03-17T03:57:00,2020-03-17T03:57:00,2020-03-17T03:57:00,431,1497.51,1493.7934285714286,3.019714285714305,3.716571428571452,stop_loss,False,-3.716571428571342,72.0,True,5.0,-0.8377125193199143,-1.0112699639360905,-1.022539927872206,0.5,live_post_loss_cap;live_rolling_pf,6.115776118759611,-6.184700695059235,873.6823026799444,867.4976019848851,False,S5_000192,0,B0_31_technical
B0_31_technical,S5,776184,776207,2020-03-17T04:18:00,2020-03-17T04:41:00,2020-03-17T04:18:00,2020-03-17T04:41:00,431,1489.39,1492.874,3.4839999999999987,4.2879999999999985,take_profit,False,3.4839999999999236,37.0,True,5.0,0.747960498067824,0.6577930442249731,0.6470588235293955,0.5,live_post_loss_cap;live_rolling_pf,6.072483213894196,3.9944372192725113,867.4976019848851,871.4920392041577,True,S5_000193,1,B0_31_technical
B0_31_technical,S5,776209,776216,2020-03-17T04:43:00,2020-03-17T04:50:00,2020-03-17T04:43:00,2020-03-17T04:50:00,431,1494.28,1491.6308571428572,2.1524285714286195,2.6491428571429165,stop_loss,False,-2.649142857142806,48.0,True,5.0,-0.8466033601168412,-1.0159788166544568,-1.0319576333089489,0.5,live_post_loss_cap;live_rolling_pf,6.100444274429104,-6.197922155000937,871.4920392041577,865.2941170491567,False,S5_000194,2,B0_31_technical
B0_31_technical,S5,776411,776415,2020-03-17T08:05:00,2020-03-17T08:09:00,2020-03-17T08:05:00,2020-03-17T08:09:00,438,1487.95,1490.3958571428573,2.4458571428571143,3.010285714285679,take_profit,False,2.4458571428572213,45.0,True,5.0,0.7068367599703048,0.5623400214681152,0.5478903476178962,0.5,live_rolling_pf,6.057058819344097,3.4061265865035963,865.2941170491567,868.7002436356603,True,S5_000195,0,B0_31_technical
B0_31_technical,S5,776420,776423,2020-03-17T08:14:00,2020-03-17T08:17:00,2020-03-17T08:14:00,2020-03-17T08:17:00,440,1486.58,1483.2805714285714,2.6807857142857463,3.299428571428611,stop_loss,False,-3.299428571428507,54.0,True,5.0,-0.8593540705461866,-1.0130227712456938,-1.0260455424914148,0.5,live_rolling_pf,6.080901705449622,-6.160091897327242,868.7002436356603,862.5401517383331,False,S5_000196,0,B0_31_technical
B0_31_technical,S5,776622,776632,2020-03-17T11:36:00,2020-03-17T11:46:00,2020-03-17T11:36:00,2020-03-17T11:46:00,446,1474.73,1471.2294285714286,2.8442142857142962,3.5005714285714413,stop_loss,False,-3.5005714285714475,69.0,True,5.0,-0.8353446512579279,-1.0119315470102965,-1.0238630940205917,0.5,live_rolling_pf,6.037781062168332,-6.109821130749471,862.5401517383331,856.4303306075836,False,S5_000197,0,B0_31_technical
B0_31_technical,S5,776948,776948,2020-03-17T17:02:00,2020-03-17T17:02:00,2020-03-17T17:02:00,2020-03-17T17:02:00,449,1535.22,1541.2612857142858,6.041285714285753,7.435428571428618,take_profit,False,6.041285714285777,29.0,True,5.0,0.7820000739672359,0.737989570620219,0.7315174377750694,0.5,live_rolling_pf,5.995012314253086,4.4242565636585605,856.4303306075836,860.8545871712422,True,S5_000198,0,B0_31_technical
B0_31_technical,S5,776949,776949,2020-03-17T17:03:00,2020-03-17T17:03:00,2020-03-17T17:03:00,2020-03-17T17:03:00,449,1538.63,1545.1290714285715,6.4990714285714715,7.998857142857196,take_profit,False,6.499071428571369,36.0,True,5.0,0.7775071780147541,0.7284574104457088,0.722475731473874,0.5,live_rolling_pf,6.0259821101986955,4.3896713233875095,860.8545871712422,865.2442584946297,True,S5_000199,1,B0_31_technical
B0_31_technical,S5,776951,776958,2020-03-17T17:05:00,2020-03-17T17:12:00,2020-03-17T17:05:00,2020-03-17T17:12:00,450,1545.38,1551.5067142857145,6.126714285714329,7.540571428571482,take_profit,False,6.126714285714343,34.0,True,5.0,0.7774454354289049,0.7279566383873564,0.721611920817927,0.5,live_rolling_pf,6.056709809462408,4.40902211258398,865.2442584946297,869.6532806072137,True,S5_000200,0,B0_31_technical
B0_31_technical,S5,776962,776970,2020-03-17T17:16:00,2020-03-17T17:24:00,2020-03-17T17:16:00,2020-03-17T17:24:00,453,1545.73,1537.4442857142858,6.7321428571428354,8.28571428571426,stop_loss,False,-8.28571428571422,30.0,True,5.0,-0.9650582362728738,-1.005823627287849,-1.0116472545757027,0.5,live_rolling_pf,6.087572964250496,-6.123024720281877,869.6532806072137,863.5302558869317,False,S5_000201,0,B0_31_technical
B0_31_technical,S5,776985,776987,2020-03-17T17:39:00,2020-03-17T17:41:00,2020-03-17T17:39:00,2020-03-17T17:41:00,454,1530.1,1533.9507857142858,3.850785714285759,4.739428571428626,take_profit,False,3.8507857142858484,24.0,True,5.0,0.7733388799632959,0.7150992655497092,0.7050579527197804,0.5,live_post_loss_cap;live_rolling_pf,6.044711791208522,4.322568962352881,863.5302558869317,867.8528248492846,True,S5_000202,0,B0_31_technical
B0_31_technical,S5,777416,777419,2020-03-18T01:51:00,2020-03-18T01:54:00,2020-03-18T01:51:00,2020-03-18T01:54:00,460,1539.11,1536.812857142857,1.866428571428563,2.297142857142847,stop_loss,False,-2.297142857142944,19.0,True,5.0,-0.9236071223435196,-1.0201033888570181,-1.0402067777139967,0.5,live_rolling_pf,6.074969773944993,-6.19709725360524,867.8528248492846,861.6557275956794,False,S5_000203,0,B0_31_technical
B0_31_technical,S5,777866,777871,2020-03-18T09:21:00,2020-03-18T09:26:00,2020-03-18T09:21:00,2020-03-18T09:26:00,464,1510.98,1513.775,2.794999999999992,3.43999999999999,take_profit,False,2.7950000000000728,31.0,True,5.0,0.7453333333333547,0.6493333333333544,0.636000000000021,0.5,live_rolling_pf,6.031590093169756,3.916512500498355,861.6557275956794,865.5722400961778,True,S5_000204,0,B0_31_technical
B0_31_technical,S5,777889,777894,2020-03-18T09:44:00,2020-03-18T09:49:00,2020-03-18T09:44:00,2020-03-18T09:49:00,465,1501.01,1496.706,3.4969999999999866,4.303999999999983,stop_loss,False,-4.304000000000087,31.0,True,5.0,-0.9328131772865417,-1.0108365843086486,-1.0216731686172746,0.5,live_rolling_pf,6.059005680673245,-6.124664606558442,865.5722400961778,859.4475754896193,False,S5_000205,0,B0_31_technical
B0_31_technical,S5,778059,778059,2020-03-18T12:34:00,2020-03-18T12:34:00,2020-03-18T12:34:00,2020-03-18T12:34:00,473,1504.9,1502.604,1.8654999999999924,2.2959999999999905,stop_loss,False,-2.296000000000049,31.0,True,5.0,-0.8810437452033989,-1.0191864927091552,-1.0383729854182882,0.5,live_rolling_pf,6.016133028427335,-6.1315615209145635,859.4475754896193,853.3160139687047,False,S5_000206,0,B0_31_technical
B0_31_technical,S5,778333,778337,2020-03-18T17:08:00,2020-03-18T17:12:00,2020-03-18T17:08:00,2020-03-18T17:12:00,478,1494.44,1489.5097142857144,4.005857142857131,4.9302857142857,stop_loss,False,-4.930285714285674,24.0,True,5.0,-0.9535809018567586,-1.0096706454465023,-1.01934129089301,0.5,live_rolling_pf,5.973212097780933,-6.030976914155331,853.3160139687047,847.2850370545494,False,S5_000207,0,B0_31_technical
B0_31_technical,S5,778476,778482,2020-03-18T19:31:00,2020-03-18T19:37:00,2020-03-18T19:31:00,2020-03-18T19:37:00,480,1475.16,1478.3375714285714,3.1775714285714525,3.9108571428571723,take_profit,False,3.1775714285713548,24.0,True,5.0,0.7655217511012983,0.6956566629955719,0.6836109581497571,0.5,live_rolling_pf,5.930995259381846,4.125936370384132,847.2850370545494,851.4109734249336,True,S5_000208,0,B0_31_technical
B0_31_technical,S5,778503,778545,2020-03-18T19:58:00,2020-03-18T20:40:00,2020-03-18T19:58:00,2020-03-18T20:40:00,481,1486.69,1491.6253571428572,4.93535714285713,6.074285714285699,take_profit,False,4.935357142857129,24.0,True,5.0,0.7816176470588232,0.7356900452488683,0.7277714932126692,0.5,live_rolling_pf,5.959876813974535,4.384622042950607,851.4109734249336,855.7955954678841,True,S5_000209,0,B0_31_technical
B0_31_technical,S5,778652,778655,2020-03-18T22:27:00,2020-03-18T22:30:00,2020-03-18T22:27:00,2020-03-18T22:30:00,485,1484.38,1486.1071428571431,1.727142857142912,2.1257142857143534,take_profit,False,1.7271428571430079,24.0,True,5.0,0.7300724637681588,0.6074879227053603,0.5863526570048779,0.5,live_rolling_pf,5.990569168275189,3.639198419858273,855.7955954678841,859.4347938877424,True,S5_000210,0,B0_31_technical
B0_31_technical,S5,778677,778682,2020-03-18T22:52:00,2020-03-18T22:57:00,2020-03-18T22:52:00,2020-03-18T22:57:00,486,1484.44,1485.94,1.5,1.7017142857142713,take_profit,False,1.5,24.0,True,5.0,0.7725132430841729,0.6231606827545662,0.597410241318427,0.5,live_rolling_pf,6.016043557214197,3.748961810594808,859.4347938877424,863.1837556983372,True,S5_000211,0,B0_31_technical
B0_31_technical,S5,778685,778686,2020-03-19T00:01:00,2020-03-19T00:02:00,2020-03-19T00:01:00,2020-03-19T00:02:00,487,1485.93,1484.5300000000002,1.5,1.3999999999999742,stop_loss,True,-1.3999999999998636,24.0,True,5.0,-0.8536585365852961,-1.030487804877982,-1.0609756097560312,0.5,live_rolling_pf,6.04228628988836,-6.226502335311382,863.1837556983372,856.9572533630259,False,S5_000212,0,B0_31_technical
B0_31_technical,S5,778706,778709,2020-03-19T00:22:00,2020-03-19T00:25:00,2020-03-19T00:22:00,2020-03-19T00:25:00,490,1486.82,1484.732,1.6965000000000408,2.0880000000000503,stop_loss,False,-2.0879999999999654,24.0,True,5.0,-0.8969072164948112,-1.0214776632302038,-1.0429553264604439,0.5,live_post_loss_cap;live_rolling_pf,5.998700773541181,-6.127538848574061,856.9572533630259,850.8297145144518,False,S5_000213,0,B0_31_technical
B0_31_technical,S5,778727,778729,2020-03-19T00:43:00,2020-03-19T00:45:00,2020-03-19T00:43:00,2020-03-19T00:45:00,491,1484.11,1482.9145714285714,1.5,1.1954285714285235,stop_loss,False,-1.1954285714284651,24.0,True,5.0,-0.8328025477706544,-1.0348328025477311,-1.0696656050955031,0.5,live_post_loss_cap;live_rolling_pf,5.955808001601163,-6.163265485733134,850.8297145144518,844.6664490287186,False,S5_000214,0,B0_31_technical
B0_31_technical,S5,778808,778837,2020-03-19T02:04:00,2020-03-19T02:33:00,2020-03-19T02:04:00,2020-03-19T02:33:00,493,1494.78,1491.308,2.8210000000000104,3.472000000000013,stop_loss,False,-3.47199999999998,24.0,True,5.0,-0.9353448275861982,-1.013469827586198,-1.0269396551724048,0.5,live_post_loss_cap;live_rolling_pf,5.91266514320103,-5.9923077232548705,844.6664490287186,838.6741413054638,False,S5_000215,0,B0_31_technical
B0_31_technical,S5,778861,778864,2020-03-19T02:57:00,2020-03-19T03:00:00,2020-03-19T02:57:00,2020-03-19T03:00:00,496,1483.83,1486.301857142857,2.4718571428571328,3.0422857142857023,take_profit,False,2.4718571428570613,24.0,True,5.0,0.7530901810584737,0.664737116991621,0.649503830083543,0.5,live_post_loss_cap;live_rolling_pf,5.870718989138246,3.902484815507721,838.6741413054638,842.5766261209715,True,S5_000216,0,B0_31_technical
B0_31_technical,S5,778866,778866,2020-03-19T03:02:00,2020-03-19T03:02:00,2020-03-19T03:02:00,2020-03-19T03:02:00,496,1491.36,1487.1794285714284,3.3967142857143005,4.180571428571446,stop_loss,False,-4.180571428571511,45.0,True,5.0,-0.9028197692355299,-1.01079780341829,-1.021595606836566,0.5,live_post_loss_cap;live_rolling_pf,5.898036382846801,-5.961722220262703,842.5766261209715,836.6149039007088,False,S5_000217,1,B0_31_technical
B0_31_technical,S5,778881,778898,2020-03-19T03:17:00,2020-03-19T03:34:00,2020-03-19T03:17:00,2020-03-19T03:34:00,496,1486.63,1489.8112857142858,3.1812857142857345,3.9154285714285963,take_profit,False,3.18128571428565,24.0,True,5.0,0.7655734323432143,0.6957852035203324,0.6837527502750079,0.5,live_post_loss_cap;live_rolling_pf,5.8563043273049615,4.074729898250886,836.6149039007088,840.6896337989597,True,S5_000218,2,B0_31_technical
B0_31_technical,S5,778899,778903,2020-03-19T03:35:00,2020-03-19T03:39:00,2020-03-19T03:35:00,2020-03-19T03:39:00,496,1490.14,1487.6840000000002,1.995500000000001,2.4560000000000013,stop_loss,False,-2.4559999999999036,24.0,True,5.0,-0.9109792284866106,-1.0185459940652455,-1.0370919881305274,0.5,live_post_loss_cap;live_rolling_pf,5.884827436592718,-5.993967411306761,840.6896337989597,834.6956663876529,False,S5_000219,3,B0_31_technical
B0_31_technical,S5,778918,778922,2020-03-19T03:54:00,2020-03-19T03:58:00,2020-03-19T03:54:00,2020-03-19T03:58:00,498,1487.69,1485.49,1.7875000000000212,2.200000000000026,stop_loss,False,-2.2000000000000455,24.0,True,5.0,-0.9016393442623041,-1.0204918032786963,-1.0409836065573845,0.5,live_post_loss_cap;live_rolling_pf,5.84286966471357,-5.962600600465942,834.6956663876529,828.7330657871869,False,S5_000220,0,B0_31_technical
B0_31_technical,S5,778940,778942,2020-03-19T04:16:00,2020-03-19T04:18:00,2020-03-19T04:16:00,2020-03-19T04:18:00,501,1481.07,1483.2512142857142,2.181214285714223,2.684571428571352,take_profit,False,2.1812142857143044,34.0,True,5.0,0.7211647458908237,0.5922208577366544,0.5756895900245815,0.5,live_post_loss_cap;live_rolling_pf,5.801131460510308,3.4355510493865054,828.7330657871869,832.1686168365734,True,S5_000221,0,B0_31_technical
B0_31_technical,S5,778943,778956,2020-03-19T04:19:00,2020-03-19T04:32:00,2020-03-19T04:19:00,2020-03-19T04:32:00,501,1483.52,1480.984,2.0604999999999842,2.5359999999999805,stop_loss,False,-2.536000000000058,24.0,True,5.0,-0.9135446685879237,-1.0180115273775499,-1.0360230547550715,0.5,live_post_loss_cap;live_rolling_pf,5.825180317856014,-5.930100712630242,832.1686168365734,826.2385161239431,False,S5_000222,1,B0_31_technical
B0_31_technical,S5,778976,778980,2020-03-19T04:52:00,2020-03-19T04:56:00,2020-03-19T04:52:00,2020-03-19T04:56:00,505,1479.59,1477.7202857142856,1.5191428571428691,1.8697142857143003,stop_loss,False,-1.8697142857142808,24.0,True,5.0,-0.8862405200433284,-1.0236998916576285,-1.0473997833152666,0.5,live_post_loss_cap;live_rolling_pf,5.783669612867602,-5.920741956076082,826.2385161239431,820.317774167867,False,S5_000223,0,B0_31_technical
B0_31_technical,S5,779225,779237,2020-03-19T09:01:00,2020-03-19T09:13:00,2020-03-19T09:01:00,2020-03-19T09:13:00,510,1488.69,1485.258,2.7884999999999978,3.4319999999999973,stop_loss,False,-3.4320000000000164,24.0,True,5.0,-0.9346405228758222,-1.01361655773421,-1.027233115468415,0.5,live_rolling_pf,5.742224419175069,-5.820413749501557,820.317774167867,814.4973604183655,False,S5_000224,0,B0_31_technical
B0_31_technical,S5,779705,779714,2020-03-19T17:01:00,2020-03-19T17:10:00,2020-03-19T17:01:00,2020-03-19T17:10:00,512,1476.36,1471.990857142857,3.549928571428594,4.369142857142886,stop_loss,False,-4.369142857142833,24.0,True,5.0,-0.9479295809570928,-1.0108480039672585,-1.0216960079345285,0.5,live_rolling_pf,5.7014815229285585,-5.763331217108538,814.4973604183655,808.7340292012569,False,S5_000225,0,B0_31_technical
B0_31_technical,S5,780005,780033,2020-03-19T22:01:00,2020-03-19T22:29:00,2020-03-19T22:01:00,2020-03-19T22:29:00,513,1469.75,1472.5134285714284,2.763428571428507,3.401142857142778,take_profit,False,2.7634285714284488,24.0,True,5.0,0.7589453860640129,0.6793000627746201,0.6655681104833455,0.5,live_rolling_pf,5.661138204408799,3.8456115376306967,808.7340292012569,812.5796407388876,True,S5_000226,0,B0_31_technical
B0_31_technical,S5,780074,780080,2020-03-20T00:11:00,2020-03-20T00:17:00,2020-03-20T00:11:00,2020-03-20T00:17:00,515,1463.1,1466.5542857142855,3.454285714285634,4.251428571428472,take_profit,False,3.454285714285561,36.0,True,5.0,0.749070631970243,0.660161090458469,0.6493184634448381,0.5,live_rolling_pf,5.688057485172213,3.7550342320017456,812.5796407388876,816.3346749708894,True,S5_000227,0,B0_31_technical
B0_31_technical,S5,780089,780091,2020-03-20T00:26:00,2020-03-20T00:28:00,2020-03-20T00:26:00,2020-03-20T00:28:00,516,1464.35,1466.6092142857142,2.2592142857143003,2.7805714285714465,take_profit,False,2.259214285714279,24.0,True,5.0,0.7479426787741137,0.6519343548997291,0.6353811956110421,0.5,live_rolling_pf,5.714342724796226,3.7253763379659874,816.3346749708894,820.0600513088553,True,S5_000228,0,B0_31_technical
B0_31_technical,S5,780112,780115,2020-03-20T00:49:00,2020-03-20T00:52:00,2020-03-20T00:49:00,2020-03-20T00:52:00,517,1468.41,1467.115142857143,1.5,1.2948571428571087,stop_loss,False,-1.294857142857154,24.0,True,5.0,-0.8436336559940693,-1.032576321667938,-1.0651526433358462,0.5,live_rolling_pf,5.740420359161988,-5.927422139291228,820.0600513088553,814.1326291695641,False,S5_000229,0,B0_31_technical
B0_31_technical,S5,780149,780156,2020-03-20T01:26:00,2020-03-20T01:33:00,2020-03-20T01:26:00,2020-03-20T01:33:00,518,1466.7,1468.2,1.5,0.9519999999999916,take_profit,False,1.5,24.0,True,5.0,1.2583892617449752,1.0151006711409467,0.9731543624161141,0.5,live_post_loss_cap;live_rolling_pf,5.698928404186949,5.784986047874376,814.1326291695641,819.9176152174384,True,S5_000230,0,B0_31_technical
B0_31_technical,S5,781442,781442,2020-03-23T00:01:00,2020-03-23T00:01:00,2020-03-23T00:01:00,2020-03-23T00:01:00,519,1508.01,1504.5174285714286,2.8377142857143443,3.4925714285715004,stop_loss,False,-3.4925714285714093,24.0,True,5.0,-0.9357011635027326,-1.0133955909369012,-1.026791181873827,0.5,live_rolling_pf,5.7394233065220694,-5.816306273349956,819.9176152174384,814.1013089440885,False,S5_000231,0,B0_31_technical
B0_31_technical,S5,781458,781459,2020-03-23T00:17:00,2020-03-23T00:18:00,2020-03-23T00:17:00,2020-03-23T00:18:00,519,1491.67,1496.5357142857144,4.865714285714273,5.988571428571413,take_profit,False,4.865714285714375,24.0,True,5.0,0.781192660550475,0.7346330275229519,0.7266055045871721,0.5,live_post_loss_cap;live_rolling_pf,5.69870916260862,4.1864599650999565,814.1013089440885,818.2877689091885,True,S5_000232,1,B0_31_technical
B0_31_technical,S5,781463,781476,2020-03-23T00:22:00,2020-03-23T00:35:00,2020-03-23T00:22:00,2020-03-23T00:35:00,519,1496.63,1491.0437142857145,4.538857142857111,5.586285714285675,stop_loss,False,-5.586285714285623,24.0,True,5.0,-0.9588073754413402,-1.0085817967830433,-1.0171635935660954,0.5,live_post_loss_cap;live_rolling_pf,5.72801438236432,-5.777171037764119,818.2877689091885,812.5105978714244,False,S5_000233,2,B0_31_technical
B0_31_technical,S5,781491,781497,2020-03-23T00:50:00,2020-03-23T00:56:00,2020-03-23T00:50:00,2020-03-23T00:56:00,520,1489.94,1487.133142857143,2.2805714285714025,2.806857142857111,stop_loss,False,-2.8068571428570976,24.0,True,5.0,-0.921230307576889,-1.0164103525881427,-1.0328207051762899,0.5,live_post_loss_cap;live_rolling_pf,5.687574185099971,-5.78090928284868,812.5105978714244,806.7296885885756,False,S5_000234,0,B0_31_technical
B0_31_technical,S5,781534,781538,2020-03-23T01:33:00,2020-03-23T01:37:00,2020-03-23T01:33:00,2020-03-23T01:37:00,523,1494.63,1491.9008571428574,2.2174285714285604,2.7291428571428438,stop_loss,False,-2.729142857142733,24.0,True,5.0,-0.919168591223981,-1.0168398768282925,-1.033679753656622,0.5,live_post_loss_cap;live_rolling_pf,5.64710782012003,-5.742204420246939,806.7296885885756,800.9874841683287,False,S5_000235,0,B0_31_technical
B0_31_technical,S5,781632,781679,2020-03-23T03:11:00,2020-03-23T03:58:00,2020-03-23T03:11:00,2020-03-23T03:58:00,526,1489.38,1493.3737857142858,3.9937857142857345,4.915428571428596,take_profit,False,3.99378571428565,24.0,True,5.0,0.7746757925071884,0.7184244070050827,0.7087258922633404,0.5,live_post_loss_cap;live_rolling_pf,5.6069123891783015,4.028142708324872,800.9874841683287,805.0156268766535,True,S5_000236,0,B0_31_technical
B0_31_technical,S5,781683,781684,2020-03-23T04:02:00,2020-03-23T04:03:00,2020-03-23T04:02:00,2020-03-23T04:03:00,528,1494.6,1496.1,1.5,1.3451428571429072,take_profit,False,1.5,24.0,True,5.0,0.9462869502523134,0.7633381398701994,0.7317952415284555,0.5,live_rolling_pf,5.635109388136575,4.301493918305271,805.0156268766535,809.3171207949588,True,S5_000237,0,B0_31_technical
B0_31_technical,S5,781685,781688,2020-03-23T04:04:00,2020-03-23T04:07:00,2020-03-23T04:04:00,2020-03-23T04:07:00,528,1495.29,1493.7357142857143,1.5,1.5542857142857818,stop_loss,False,-1.5542857142856974,24.0,True,5.0,-0.8662420382165186,-1.0278662420381686,-1.055732484076384,0.5,live_rolling_pf,5.665219845564712,-5.823088232980655,809.3171207949588,803.4940325619781,False,S5_000238,1,B0_31_technical
B0_31_technical,S5,781729,781731,2020-03-23T04:48:00,2020-03-23T04:50:00,2020-03-23T04:48:00,2020-03-23T04:50:00,529,1494.82,1493.162857142857,1.5,1.6571428571428832,stop_loss,False,-1.6571428571428442,24.0,True,5.0,-0.8734939759035956,-1.026355421686726,-1.0527108433734726,0.5,live_post_loss_cap;live_rolling_pf,5.624458227933847,-5.77269319629042,803.4940325619781,797.7213393656876,False,S5_000239,0,B0_31_technical
B0_31_technical,S5,783011,783012,2020-03-24T03:11:00,2020-03-24T03:12:00,2020-03-24T03:11:00,2020-03-24T03:12:00,531,1580.68,1577.3885714285716,2.67428571428571,3.2914285714285665,stop_loss,False,-3.291428571428469,24.0,True,5.0,-0.9320388349514285,-1.0141585760517522,-1.0283171521035321,0.5,live_rolling_pf,5.584049375559814,-5.663111563320417,797.7213393656876,792.0582278023672,False,S5_000240,0,B0_31_technical
B0_31_technical,S5,783104,783107,2020-03-24T04:45:00,2020-03-24T04:48:00,2020-03-24T04:45:00,2020-03-24T04:48:00,532,1581.28,1579.1165714285714,1.7577857142856779,2.163428571428527,stop_loss,False,-2.1634285714285397,24.0,True,5.0,-0.9001426533523573,-1.0208036138849321,-1.0416072277698587,0.5,live_post_loss_cap;live_rolling_pf,5.544407594616571,-5.659751309435659,792.0582278023672,786.3984764929315,False,S5_000241,0,B0_31_technical
B0_31_technical,S5,784178,784201,2020-03-25T00:21:00,2020-03-25T00:44:00,2020-03-25T00:21:00,2020-03-25T00:44:00,548,1628.65,1621.3848571428573,5.902928571428586,7.265142857142876,stop_loss,False,-7.265142857142791,24.0,True,5.0,-0.9680219278209116,-1.0066620983706298,-1.013324196741271,0.5,live_rolling_pf,5.504789335450521,-5.541462783512887,786.3984764929315,780.8570137094187,False,S5_000242,0,B0_31_technical
B0_31_technical,S5,784421,784422,2020-03-25T04:42:00,2020-03-25T04:43:00,2020-03-25T04:42:00,2020-03-25T04:43:00,560,1608.87,1604.1842857142856,3.8071428571428996,4.685714285714338,stop_loss,False,-4.685714285714312,91.0,True,5.0,-0.8373755425070174,-1.0089354097523566,-1.017870819504718,0.5,live_rolling_pf,5.46599909596593,-5.5148400375943964,780.8570137094187,775.3421736718243,False,S5_000243,0,B0_31_technical
B0_31_technical,S5,785689,785690,2020-03-26T02:59:00,2020-03-26T03:00:00,2020-03-26T02:59:00,2020-03-26T03:00:00,584,1601.99,1604.9744285714287,2.9844285714285808,3.673142857142869,take_profit,False,2.98442857142868,24.0,True,5.0,0.762667932243016,0.6885587032710536,0.6757812500000256,0.5,live_rolling_pf,5.42739521570277,3.7370802118638196,775.3421736718243,779.0792538836881,True,S5_000244,0,B0_31_technical
B0_31_technical,S5,790337,790338,2020-03-31T12:33:00,2020-03-31T12:34:00,2020-03-31T12:33:00,2020-03-31T12:34:00,625,1606.13,1604.4602857142859,1.5,1.6697142857142744,stop_loss,False,-1.6697142857142353,26.0,True,5.0,-0.8652650281314566,-1.0259105715131573,-1.0518211430263347,0.5,live_rolling_pf,5.453554777185817,-5.594859498241011,779.0792538836881,773.4843943854471,False,S5_000245,0,B0_31_technical
B0_31_technical,S5,795164,795167,2020-04-06T01:06:00,2020-04-06T01:09:00,2020-04-06T01:06:00,2020-04-06T01:09:00,633,1614.03,1609.9397142857142,3.3233571428571396,4.09028571428571,stop_loss,False,-4.090285714285756,80.0,True,5.0,-0.8364103762561438,-1.0102243514840008,-1.0204487029679925,0.5,live_rolling_pf,5.414390760698129,-5.469749394907233,773.4843943854471,768.0146449905399,False,S5_000246,0,B0_31_technical
B0_31_technical,S5,796121,796144,2020-04-06T17:03:00,2020-04-06T17:26:00,2020-04-06T17:03:00,2020-04-06T17:26:00,638,1649.39,1645.5042857142857,3.1571428571428783,3.885714285714312,stop_loss,False,-3.885714285714357,71.0,True,5.0,-0.8455082374883539,-1.0108797015853377,-1.0217594031706658,0.5,live_rolling_pf,5.3761025149337796,-5.434592905988443,768.0146449905399,762.5800520845514,False,S5_000247,0,B0_31_technical
